r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
17.0,19.0,2.0,0.7,0.1,1.0,64.62926275864403,positive,1,0,0,0
18.0,19.0,2.0,0.7,0.1,1.0,64.54581867756204,positive,1,0,0,0
19.0,19.0,2.0,0.7,0.1,1.0,64.18774763791528,positive,1,0,0,0
20.0,19.0,2.0,0.7,0.1,1.0,63.576174790362536,positive,1,0,0,0
15.0,20.0,2.0,0.7,0.1,1.0,69.05567763537893,positive,1,0,0,0
16.0,20.0,2.0,0.7,0.1,1.0,69.81867873059582,positive,1,0,0,0
17.0,20.0,2.0,0.7,0.1,1.0,70.24479550386286,positive,1,0,0,0
18.0,20.0,2.0,0.7,0.1,1.0,70.36134290020298,positive,1,0,0,0
19.0,20.0,2.0,0.7,0.1,1.0,70.19276060726838,positive,1,0,0,0
20.0,20.0,2.0,0.7,0.1,1.0,69.76098167808013,positive,1,0,0,0
15.0,15.0,2.5,0.7,0.1,1.0,49.765221061517344,positive,1,0,0,0
16.0,15.0,2.5,0.7,0.1,1.0,50.14288980338363,positive,1,0,0,0
17.0,15.0,2.5,0.7,0.1,1.0,50.24144891654677,positive,1,0,0,0
18.0,15.0,2.5,0.7,0.1,1.0,50.080834803057016,positive,1,0,0,0
19.0,15.0,2.5,0.7,0.1,1.0,49.67912931593666,positive,1,0,0,0
20.0,15.0,2.5,0.7,0.1,1.0,49.05277050338779,positive,1,0,0,0
15.0,16.0,2.5,0.7,0.1,1.0,55.165641300907,positive,1,0,0,0
16.0,16.0,2.5,0.7,0.1,1.0,55.79710144927537,positive,1,0,0,0
17.0,16.0,2.5,0.7,0.1,1.0,56.13709856905332,positive,1,0,0,0
18.0,16.0,2.5,0.7,0.1,1.0,56.20645144799734,positive,1,0,0,0
19.0,16.0,2.5,0.7,0.1,1.0,56.02404224244467,positive,1,0,0,0
20.0,16.0,2.5,0.7,0.1,1.0,55.60703654906553,positive,1,0,0,0
15.0,17.0,2.5,0.7,0.1,1.0,60.56492249570573,positive,1,0,0,0
16.0,17.0,2.5,0.7,0.1,1.0,61.45011131349929,positive,1,0,0,0
17.0,17.0,2.5,0.7,0.1,1.0,62.03148370281516,positive,1,0,0,0
18.0,17.0,2.5,0.7,0.1,1.0,62.33074083711606,positive,1,0,0,0
19.0,17.0,2.5,0.7,0.1,1.0,62.367565176054185,positive,1,0,0,0
20.0,17.0,2.5,0.7,0.1,1.0,62.1598498647679,positive,1,0,0,0
15.0,18.0,2.5,0.7,0.1,1.0,65.9632500717772,positive,1,0,0,0
16.0,18.0,2.5,0.7,0.1,1.0,67.10211503493156,positive,1,0,0,0
17.0,18.0,2.5,0.7,0.1,1.0,67.92481016972097,positive,1,0,0,0
18.0,18.0,2.5,0.7,0.1,1.0,68.45391903531437,positive,1,0,0,0
19.0,18.0,2.5,0.7,0.1,1.0,68.70992439467892,positive,1,0,0,0
20.0,18.0,2.5,0.7,0.1,1.0,68.71144694142109,positive,1,0,0,0
15.0,19.0,2.5,0.7,0.1,1.0,71.36077127907194,positive,1,0,0,0
16.0,19.0,2.5,0.7,0.1,1.0,72.7532679738562,positive,1,0,0,0
17.0,19.0,2.5,0.7,0.1,1.0,73.81724144038824,positive,1,0,0,0
18.0,19.0,2.5,0.7,0.1,1.0,74.57615762354324,positive,1,0,0,0
19.0,19.0,2.5,0.7,0.1,1.0,75.05129958960329,positive,1,0,0,0
20.0,19.0,2.5,0.7,0.1,1.0,75.26201558064301,positive,1,0,0,0
15.0,20.0,2.5,0.7,0.1,1.0,76.75760453538233,positive,1,0,0,0
16.0,20.0,2.5,0.7,0.1,1.0,78.40369507036174,positive,1,0,0,0
17.0,20.0,2.5,0.7,0.1,1.0,79.70890897720166,positive,1,0,0,0
18.0,20.0,2.5,0.7,0.1,1.0,80.69759458648348,positive,1,0,0,0
19.0,20.0,2.5,0.7,0.1,1.0,81.39183526780425,positive,1,0,0,0
20.0,20.0,2.5,0.7,0.1,1.0,81.8117068117068,positive,1,0,0,0
15.0,15.0,3.0,0.7,0.1,1.0,54.900541248664105,positive,1,0,0,0
16.0,15.0,3.0,0.7,0.1,1.0,55.88832006067501,positive,1,0,0,0
17.0,15.0,3.0,0.7,0.1,1.0,56.59964386407479,positive,1,0,0,0
18.0,15.0,3.0,0.7,0.1,1.0,57.05215872324288,positive,1,0,0,0
19.0,15.0,3.0,0.7,0.1,1.0,57.26204019719378,positive,1,0,0,0
20.0,15.0,3.0,0.7,0.1,1.0,57.244143391144846,positive,1,0,0,0
15.0,16.0,3.0,0.7,0.1,1.0,60.46456177744202,positive,1,0,0,0
16.0,16.0,3.0,0.7,0.1,1.0,61.73022703665232,positive,1,0,0,0
17.0,16.0,3.0,0.7,0.1,1.0,62.70737498145125,positive,1,0,0,0
18.0,16.0,3.0,0.7,0.1,1.0,63.41442161063104,positive,1,0,0,0
19.0,16.0,3.0,0.7,0.1,1.0,63.86824825641787,positive,1,0,0,0
20.0,16.0,3.0,0.7,0.1,1.0,64.0843581831011,positive,1,0,0,0
15.0,17.0,3.0,0.7,0.1,1.0,66.0276038514163,positive,1,0,0,0
16.0,17.0,3.0,0.7,0.1,1.0,67.57110352673492,positive,1,0,0,0
17.0,17.0,3.0,0.7,0.1,1.0,68.81402358184194,positive,1,0,0,0
18.0,17.0,3.0,0.7,0.1,1.0,69.77554994994233,positive,1,0,0,0
19.0,17.0,3.0,0.7,0.1,1.0,70.47326973647401,positive,1,0,0,0
20.0,17.0,3.0,0.7,0.1,1.0,70.92333436479834,positive,1,0,0,0
15.0,18.0,3.0,0.7,0.1,1.0,71.58982675392708,positive,1,0,0,0
16.0,18.0,3.0,0.7,0.1,1.0,73.41111728444055,positive,1,0,0,0
17.0,18.0,3.0,0.7,0.1,1.0,74.91976588894217,positive,1,0,0,0
18.0,18.0,3.0,0.7,0.1,1.0,76.13572843504971,positive,1,0,0,0
19.0,18.0,3.0,0.7,0.1,1.0,77.07729780141281,positive,1,0,0,0
20.0,18.0,3.0,0.7,0.1,1.0,77.76127357046477,positive,1,0,0,0
15.0,19.0,3.0,0.7,0.1,1.0,77.15135697468561,positive,1,0,0,0
16.0,19.0,3.0,0.7,0.1,1.0,79.25040152579803,positive,1,0,0,0
17.0,19.0,3.0,0.7,0.1,1.0,81.02474184509832,positive,1,0,0,0
18.0,19.0,3.0,0.7,0.1,1.0,82.49510373461706,positive,1,0,0,0
19.0,19.0,3.0,0.7,0.1,1.0,83.68048584621562,positive,1,0,0,0
20.0,19.0,3.0,0.7,0.1,1.0,84.59833592139927,positive,1,0,0,0
15.0,20.0,3.0,0.7,0.1,1.0,82.71229623618702,positive,1,0,0,0
16.0,20.0,3.0,0.7,0.1,1.0,85.08906338257874,positive,1,0,0,0
17.0,20.0,3.0,0.7,0.1,1.0,87.1290639913581,positive,1,0,0,0
18.0,20.0,3.0,0.7,0.1,1.0,88.85379379896844,positive,1,0,0,0
19.0,20.0,3.0,0.7,0.1,1.0,90.28295723048282,positive,1,0,0,0
20.0,20.0,3.0,0.7,0.1,1.0,91.43465018647856,positive,1,0,0,0
15.0,17.0,0.1,0.9,0.1,1.0,-0.8311688311688314,negative,0,0,1,1
15.0,18.0,0.1,0.9,0.1,1.0,-0.8865030674846612,negative,0,0,1,1
16.0,18.0,0.1,0.9,0.1,1.0,-0.8865030674846612,negative,0,0,1,1
15.0,19.0,0.1,0.9,0.1,1.0,-0.9418604651162789,negative,0,0,1,1
16.0,19.0,0.1,0.9,0.1,1.0,-0.9418604651162789,negative,0,0,1,1
17.0,19.0,0.1,0.9,0.1,1.0,-0.9418604651162789,negative,0,0,1,1
15.0,20.0,0.1,0.9,0.1,1.0,-0.997237569060772,negative,0,0,1,1
16.0,20.0,0.1,0.9,0.1,1.0,-0.997237569060772,negative,0,0,1,1
17.0,20.0,0.1,0.9,0.1,1.0,-0.997237569060772,negative,0,0,1,1
18.0,20.0,0.1,0.9,0.1,1.0,-0.997237569060772,negative,0,0,1,1
15.0,16.0,0.3,0.9,0.1,1.0,9.555684342702596,positive,1,0,1,1
15.0,17.0,0.3,0.9,0.1,1.0,12.345301757066462,positive,0,0,1,1
16.0,17.0,0.3,0.9,0.1,1.0,10.04638218923933,positive,1,0,1,1
15.0,18.0,0.3,0.9,0.1,1.0,13.113496932515336,positive,0,0,1,1
16.0,18.0,0.3,0.9,0.1,1.0,13.280163599182,positive,0,0,1,1
17.0,18.0,0.3,0.9,0.1,1.0,10.532773651921218,positive,1,0,1,1
15.0,19.0,0.3,0.9,0.1,1.0,13.881668946648428,positive,0,0,1,1
16.0,19.0,0.3,0.9,0.1,1.0,14.058139534883717,positive,0,0,1,1
17.0,19.0,0.3,0.9,0.1,1.0,14.216034271725826,positive,0,0,1,1
18.0,19.0,0.3,0.9,0.1,1.0,11.015503875968983,positive,1,0,1,1
15.0,20.0,0.3,0.9,0.1,1.0,14.64982125446864,positive,0,0,1,1
16.0,20.0,0.3,0.9,0.1,1.0,14.836095764272557,positive,0,0,1,1
17.0,20.0,0.3,0.9,0.1,1.0,15.002762430939228,positive,0,0,1,1
18.0,20.0,0.3,0.9,0.1,1.0,15.152762430939225,positive,0,0,1,1
19.0,20.0,0.3,0.9,0.1,1.0,11.495095275679338,positive,1,0,1,1
15.0,15.0,0.5,0.9,0.1,1.0,14.569017594200709,positive,1,0,1,1
15.0,16.0,0.5,0.9,0.1,1.0,19.42189367447213,positive,1,0,1,1
16.0,16.0,0.5,0.9,0.1,1.0,15.895710681244744,positive,1,0,1,1
15.0,17.0,0.5,0.9,0.1,1.0,22.74777853725222,positive,0,0,1,1
16.0,17.0,0.5,0.9,0.1,1.0,20.8378207158695,positive,1,0,1,1
17.0,17.0,0.5,0.9,0.1,1.0,17.231548938866013,positive,1,0,1,1
15.0,18.0,0.5,0.9,0.1,1.0,24.166128511462706,positive,0,0,1,1
16.0,18.0,0.5,0.9,0.1,1.0,24.61349693251534,positive,0,0,1,1
17.0,18.0,0.5,0.9,0.1,1.0,22.25440527849626,positive,1,0,1,1
18.0,18.0,0.5,0.9,0.1,1.0,18.57528600383606,positive,1,0,1,1
15.0,19.0,0.5,0.9,0.1,1.0,25.584455324357403,positive,0,0,1,1
16.0,19.0,0.5,0.9,0.1,1.0,26.05813953488372,positive,0,0,1,1
17.0,19.0,0.5,0.9,0.1,1.0,26.48671096345515,positive,0,0,1,1
18.0,19.0,0.5,0.9,0.1,1.0,23.671556747279944,positive,1,0,1,1
19.0,19.0,0.5,0.9,0.1,1.0,19.92589213050877,positive,1,0,1,1
15.0,20.0,0.5,0.9,0.1,1.0,27.002762430939228,positive,0,0,1,1
16.0,20.0,0.5,0.9,0.1,1.0,27.502762430939228,positive,0,0,1,1
17.0,20.0,0.5,0.9,0.1,1.0,27.955143383320177,positive,0,0,1,1
18.0,20.0,0.5,0.9,0.1,1.0,28.36639879457559,positive,0,0,1,1
19.0,20.0,0.5,0.9,0.1,1.0,25.089200447613425,positive,1,0,1,1
20.0,20.0,0.5,0.9,0.1,1.0,21.28250909580919,positive,1,0,1,1
15.0,15.0,0.7,0.9,0.1,1.0,22.36017357762776,positive,1,0,1,1
16.0,15.0,0.7,0.9,0.1,1.0,19.28607434031734,positive,1,0,1,1
15.0,16.0,0.7,0.9,0.1,1.0,27.46749576031656,positive,1,0,1,1
16.0,16.0,0.7,0.9,0.1,1.0,24.513078781026767,positive,1,0,1,1
17.0,16.0,0.7,0.9,0.1,1.0,21.35325779733084,positive,1,0,1,1
15.0,17.0,0.7,0.9,0.1,1.0,31.16883116883116,positive,0,0,1,1
16.0,17.0,0.7,0.9,0.1,1.0,29.739195230998504,positive,1,0,1,1
17.0,17.0,0.7,0.9,0.1,1.0,26.6886356693912,positive,1,0,1,1
18.0,17.0,0.7,0.9,0.1,1.0,23.44927613370237,positive,1,0,1,1
15.0,18.0,0.7,0.9,0.1,1.0,33.11349693251533,positive,0,0,1,1
16.0,18.0,0.7,0.9,0.1,1.0,33.886224205242605,positive,0,0,1,1
17.0,18.0,0.7,0.9,0.1,1.0,32.02322805207072,positive,1,0,1,1
18.0,18.0,0.7,0.9,0.1,1.0,28.88401387911093,positive,1,0,1,1
19.0,18.0,0.7,0.9,0.1,1.0,25.570672835160416,positive,1,0,1,1
15.0,19.0,0.7,0.9,0.1,1.0,35.058139534883715,positive,0,0,1,1
16.0,19.0,0.7,0.9,0.1,1.0,35.876321353065535,positive,0,0,1,1
17.0,19.0,0.7,0.9,0.1,1.0,36.62335692618807,positive,0,0,1,1
18.0,19.0,0.7,0.9,0.1,1.0,34.318051849027825,positive,1,0,1,1
19.0,19.0,0.7,0.9,0.1,1.0,31.096835684330912,positive,1,0,1,1
20.0,19.0,0.7,0.9,0.1,1.0,27.714522420012305,positive,1,0,1,1
15.0,20.0,0.7,0.9,0.1,1.0,37.00276243093922,positive,0,0,0,0
16.0,20.0,0.7,0.9,0.1,1.0,37.86639879457558,positive,0,0,1,1
17.0,20.0,0.7,0.9,0.1,1.0,38.65493634398271,positive,0,0,1,1
18.0,20.0,0.7,0.9,0.1,1.0,39.37776243093923,positive,0,0,1,1
19.0,20.0,0.7,0.9,0.1,1.0,36.622371162032415,positive,1,0,1,1
20.0,20.0,0.7,0.9,0.1,1.0,33.32508900392244,positive,1,0,1,1
15.0,15.0,0.9,0.9,0.1,1.0,28.835133087051243,positive,1,0,1,1
16.0,15.0,0.9,0.9,0.1,1.0,26.29901960784313,positive,1,0,1,1
17.0,15.0,0.9,0.9,0.1,1.0,23.536819172113283,positive,1,0,1,1
15.0,16.0,0.9,0.9,0.1,1.0,34.12775093934515,positive,1,0,0,0
16.0,16.0,0.9,0.9,0.1,1.0,31.73690932311621,positive,1,0,1,1
17.0,16.0,0.9,0.9,0.1,1.0,29.108386547467006,positive,1,0,1,1
18.0,16.0,0.9,0.9,0.1,1.0,26.26960736156138,positive,1,0,1,1
15.0,17.0,0.9,0.9,0.1,1.0,38.125352907961606,positive,0,0,0,0
16.0,17.0,0.9,0.9,0.1,1.0,37.17412217412217,positive,1,0,0,0
17.0,17.0,0.9,0.9,0.1,1.0,34.679236812570146,positive,1,0,1,1
18.0,17.0,0.9,0.9,0.1,1.0,31.96383863050529,positive,1,0,1,1
19.0,17.0,0.9,0.9,0.1,1.0,29.05242905242905,positive,1,0,1,1
15.0,18.0,0.9,0.9,0.1,1.0,40.50480128034143,positive,0,0,0,0
16.0,18.0,0.9,0.9,0.1,1.0,41.61349693251533,positive,0,0,0,0
17.0,18.0,0.9,0.9,0.1,1.0,40.24948875255624,positive,1,0,0,0
18.0,18.0,0.9,0.9,0.1,1.0,37.6574379948613,positive,1,0,1,1
19.0,18.0,0.9,0.9,0.1,1.0,34.86025903203818,positive,1,0,1,1
20.0,18.0,0.9,0.9,0.1,1.0,31.879929886064858,positive,1,0,1,1
15.0,19.0,0.9,0.9,0.1,1.0,42.88422649140546,positive,0,0,0,0
16.0,19.0,0.9,0.9,0.1,1.0,44.05813953488371,positive,0,0,0,0
17.0,19.0,0.9,0.9,0.1,1.0,45.13813953488372,positive,0,0,0,0
18.0,19.0,0.9,0.9,0.1,1.0,43.35050464895426,positive,1,0,0,0
19.0,19.0,0.9,0.9,0.1,1.0,40.66752799310939,positive,1,0,1,1
20.0,19.0,0.9,0.9,0.1,1.0,37.79326114597432,positive,1,0,1,1
15.0,20.0,0.9,0.9,0.1,1.0,45.26363199615662,positive,0,0,0,0
16.0,20.0,0.9,0.9,0.1,1.0,46.50276243093922,positive,0,0,0,0
17.0,20.0,0.9,0.9,0.1,1.0,47.64276243093923,positive,0,0,0,0
18.0,20.0,0.9,0.9,0.1,1.0,48.695070123246914,positive,0,0,0,0
19.0,20.0,0.9,0.9,0.1,1.0,46.4743196234909,positive,1,0,0,0
20.0,20.0,0.9,0.9,0.1,1.0,43.70609098970058,positive,1,0,1,1
15.0,15.0,1.0,0.9,0.1,1.0,31.67420814479637,positive,1,0,0,0
16.0,15.0,1.0,0.9,0.1,1.0,29.395765998707173,positive,1,0,1,1
17.0,15.0,1.0,0.9,0.1,1.0,26.87894684501019,positive,1,0,1,1
15.0,16.0,1.0,0.9,0.1,1.0,37.04386131110268,positive,1,0,0,0
16.0,16.0,1.0,0.9,0.1,1.0,34.922319060250096,positive,1,0,0,0
17.0,16.0,1.0,0.9,0.1,1.0,32.55035415512869,positive,1,0,1,1
18.0,16.0,1.0,0.9,0.1,1.0,29.95579133510168,positive,1,0,1,1
15.0,17.0,1.0,0.9,0.1,1.0,41.16883116883116,positive,0,0,0,0
16.0,17.0,1.0,0.9,0.1,1.0,40.44826601969459,positive,1,0,0,0
17.0,17.0,1.0,0.9,0.1,1.0,38.22111953980086,positive,1,0,0,0
18.0,17.0,1.0,0.9,0.1,1.0,35.76066790352505,positive,1,0,1,1
19.0,17.0,1.0,0.9,0.1,1.0,33.091908091908095,positive,1,0,1,1
20.0,17.0,1.0,0.9,0.1,1.0,30.236389226537003,positive,1,0,1,1
15.0,18.0,1.0,0.9,0.1,1.0,43.73849693251533,positive,0,0,0,0
16.0,18.0,1.0,0.9,0.1,1.0,45.01349693251535,positive,0,0,0,0
17.0,18.0,1.0,0.9,0.1,1.0,43.8913493302356,positive,1,0,0,0
18.0,18.0,1.0,0.9,0.1,1.0,41.56497898829187,positive,1,0,0,0
19.0,18.0,1.0,0.9,0.1,1.0,39.02074043397444,positive,1,0,0,0
20.0,18.0,1.0,0.9,0.1,1.0,36.281171758218505,positive,1,0,1,1
15.0,19.0,1.0,0.9,0.1,1.0,46.30813953488371,positive,0,0,0,0
16.0,19.0,1.0,0.9,0.1,1.0,47.65813953488372,positive,0,0,0,0
17.0,19.0,1.0,0.9,0.1,1.0,48.90429338103757,positive,0,0,0,0
18.0,19.0,1.0,0.9,0.1,1.0,47.368813357185445,positive,1,0,0,0
19.0,19.0,1.0,0.9,0.1,1.0,44.949070862692125,positive,1,0,0,0
20.0,19.0,1.0,0.9,0.1,1.0,42.32542717907593,positive,1,0,0,0
15.0,20.0,1.0,0.9,0.1,1.0,48.87776243093922,positive,0,0,0,0
16.0,20.0,1.0,0.9,0.1,1.0,50.30276243093923,positive,0,0,0,0
17.0,20.0,1.0,0.9,0.1,1.0,51.61814704632384,positive,0,0,0,0
18.0,20.0,1.0,0.9,0.1,1.0,52.83609576427256,positive,0,0,0,0
19.0,20.0,1.0,0.9,0.1,1.0,50.87697424911316,positive,1,0,0,0
20.0,20.0,1.0,0.9,0.1,1.0,48.36923411890073,positive,1,0,0,0
15.0,15.0,1.5,0.9,0.1,1.0,42.95509473048208,positive,1,0,0,0
16.0,15.0,1.5,0.9,0.1,1.0,41.82259073842303,positive,1,0,0,0
17.0,15.0,1.5,0.9,0.1,1.0,40.41342000080747,positive,1,0,0,0
18.0,15.0,1.5,0.9,0.1,1.0,38.75352002503129,positive,1,0,0,0
19.0,15.0,1.5,0.9,0.1,1.0,36.86568437820002,positive,1,0,0,0
15.0,16.0,1.5,0.9,0.1,1.0,48.61579848373686,positive,1,0,0,0
16.0,16.0,1.5,0.9,0.1,1.0,47.68892149669846,positive,1,0,0,0
17.0,16.0,1.5,0.9,0.1,1.0,46.47212426731042,positive,1,0,0,0
18.0,16.0,1.5,0.9,0.1,1.0,44.992586818292985,positive,1,0,0,0
19.0,16.0,1.5,0.9,0.1,1.0,43.274194624157936,positive,1,0,0,0
20.0,16.0,1.5,0.9,0.1,1.0,41.33802310359215,positive,1,0,0,0
15.0,17.0,1.5,0.9,0.1,1.0,53.23779668607255,positive,0,0,0,0
16.0,17.0,1.5,0.9,0.1,1.0,53.55484940591324,positive,1,0,0,0
17.0,17.0,1.5,0.9,0.1,1.0,52.53040256471967,positive,1,0,0,0
18.0,17.0,1.5,0.9,0.1,1.0,51.23120452242793,positive,1,0,0,0
19.0,17.0,1.5,0.9,0.1,1.0,49.68223266095607,positive,1,0,0,0
20.0,17.0,1.5,0.9,0.1,1.0,47.905525846702325,positive,1,0,0,0
15.0,18.0,1.5,0.9,0.1,1.0,56.56177279458431,positive,0,0,0,0
16.0,18.0,1.5,0.9,0.1,1.0,58.61349693251534,positive,0,0,0,0
17.0,18.0,1.5,0.9,0.1,1.0,58.58832545233294,positive,1,0,0,0
18.0,18.0,1.5,0.9,0.1,1.0,57.46944752643259,positive,1,0,0,0
19.0,18.0,1.5,0.9,0.1,1.0,56.08987670728958,positive,1,0,0,0
20.0,18.0,1.5,0.9,0.1,1.0,54.47261530901359,positive,1,0,0,0
15.0,19.0,1.5,0.9,0.1,1.0,59.88572574178027,positive,0,0,0,0
16.0,19.0,1.5,0.9,0.1,1.0,62.05813953488372,positive,0,0,0,0
17.0,19.0,1.5,0.9,0.1,1.0,64.09039759939985,positive,0,0,0,0
18.0,19.0,1.5,0.9,0.1,1.0,63.70737464951344,positive,1,0,0,0
19.0,19.0,1.5,0.9,0.1,1.0,62.49718861049884,positive,1,0,0,0
20.0,19.0,1.5,0.9,0.1,1.0,61.03935636600015,positive,1,0,0,0
15.0,20.0,1.5,0.9,0.1,1.0,63.20965898266337,positive,0,0,0,0
16.0,20.0,1.5,0.9,0.1,1.0,65.50276243093923,positive,0,0,0,0
17.0,20.0,1.5,0.9,0.1,1.0,67.64792372126182,positive,0,0,0,0
18.0,20.0,1.5,0.9,0.1,1.0,69.65901243093923,positive,0,0,0,0
19.0,20.0,1.5,0.9,0.1,1.0,68.90421791679579,positive,1,0,0,0
20.0,20.0,1.5,0.9,0.1,1.0,67.60580098972704,positive,1,0,0,0
15.0,15.0,2.0,0.9,0.1,1.0,50.931629196181085,positive,1,0,0,0
16.0,15.0,2.0,0.9,0.1,1.0,50.72303004971622,positive,1,0,0,0
17.0,15.0,2.0,0.9,0.1,1.0,50.22371077575881,positive,1,0,0,0
18.0,15.0,2.0,0.9,0.1,1.0,49.457243276538016,positive,1,0,0,0
19.0,15.0,2.0,0.9,0.1,1.0,48.44471820141669,positive,1,0,0,0
20.0,15.0,2.0,0.9,0.1,1.0,47.20506305623337,positive,1,0,0,0
15.0,16.0,2.0,0.9,0.1,1.0,56.78907851279165,positive,1,0,0,0
16.0,16.0,2.0,0.9,0.1,1.0,56.82304696567199,positive,1,0,0,0
17.0,16.0,2.0,0.9,0.1,1.0,56.552827425728665,positive,1,0,0,0
18.0,16.0,2.0,0.9,0.1,1.0,56.00308378427173,positive,1,0,0,0
19.0,16.0,2.0,0.9,0.1,1.0,55.19588373352591,positive,1,0,0,0
20.0,16.0,2.0,0.9,0.1,1.0,54.15103161266729,positive,1,0,0,0
15.0,17.0,2.0,0.9,0.1,1.0,61.757066462948806,positive,0,0,0,0
16.0,17.0,2.0,0.9,0.1,1.0,62.92275787040185,positive,1,0,0,0
17.0,17.0,2.0,0.9,0.1,1.0,62.88162099680424,positive,1,0,0,0
18.0,17.0,2.0,0.9,0.1,1.0,62.54858414544279,positive,1,0,0,0
19.0,17.0,2.0,0.9,0.1,1.0,61.9466920514041,positive,1,0,0,0
20.0,17.0,2.0,0.9,0.1,1.0,61.0966258872018,positive,1,0,0,0
15.0,18.0,2.0,0.9,0.1,1.0,65.61349693251533,positive,0,0,0,0
16.0,18.0,2.0,0.9,0.1,1.0,68.32778264680105,positive,0,0,0,0
17.0,18.0,2.0,0.9,0.1,1.0,69.2101450051214,positive,1,0,0,0
18.0,18.0,2.0,0.9,0.1,1.0,69.09380070334684,positive,1,0,0,0
19.0,18.0,2.0,0.9,0.1,1.0,68.69720232550672,positive,1,0,0,0
20.0,18.0,2.0,0.9,0.1,1.0,68.04190787745215,positive,1,0,0,0
15.0,19.0,2.0,0.9,0.1,1.0,69.46990424076606,positive,0,0,0,0
16.0,19.0,2.0,0.9,0.1,1.0,72.343853820598,positive,0,0,0,0
17.0,19.0,2.0,0.9,0.1,1.0,75.05813953488372,positive,0,0,0,0
18.0,19.0,2.0,0.9,0.1,1.0,75.63877800849674,positive,1,0,0,0
19.0,19.0,2.0,0.9,0.1,1.0,75.44746134177524,positive,1,0,0,0
20.0,19.0,2.0,0.9,0.1,1.0,74.98692660478854,positive,1,0,0,0
15.0,20.0,2.0,0.9,0.1,1.0,73.32629184270392,positive,0,0,0,0
16.0,20.0,2.0,0.9,0.1,1.0,76.35990528808208,positive,0,0,0,0
17.0,20.0,2.0,0.9,0.1,1.0,79.22498465316146,positive,0,0,0,0
18.0,20.0,2.0,0.9,0.1,1.0,81.93519486337166,positive,0,0,0,0
19.0,20.0,2.0,0.9,0.1,1.0,82.1975065806601,positive,1,0,0,0
20.0,20.0,2.0,0.9,0.1,1.0,81.93172134047434,positive,1,0,0,0
15.0,15.0,2.5,0.9,0.1,1.0,56.86736073299412,positive,1,0,0,0
16.0,15.0,2.5,0.9,0.1,1.0,57.40633390285575,positive,1,0,0,0
17.0,15.0,2.5,0.9,0.1,1.0,57.6529822535228,positive,1,0,0,0
18.0,15.0,2.5,0.9,0.1,1.0,57.62818612922347,positive,1,0,0,0
19.0,15.0,2.5,0.9,0.1,1.0,57.35088351658332,positive,1,0,0,0
20.0,15.0,2.5,0.9,0.1,1.0,56.83829076708013,positive,1,0,0,0
15.0,16.0,2.5,0.9,0.1,1.0,62.86824350352752,positive,1,0,0,0
16.0,16.0,2.5,0.9,0.1,1.0,63.67863785949349,positive,1,0,0,0
17.0,16.0,2.5,0.9,0.1,1.0,64.18347298367819,positive,1,0,0,0
18.0,16.0,2.5,0.9,0.1,1.0,64.40457453549455,positive,1,0,0,0
19.0,16.0,2.5,0.9,0.1,1.0,64.36173788045667,positive,1,0,0,0
20.0,16.0,2.5,0.9,0.1,1.0,64.0729588053955,positive,1,0,0,0
15.0,17.0,2.5,0.9,0.1,1.0,68.0919080919081,positive,0,0,0,0
16.0,17.0,2.5,0.9,0.1,1.0,69.95069246106591,positive,1,0,0,0
17.0,17.0,2.5,0.9,0.1,1.0,70.71370083210991,positive,1,0,0,0
18.0,17.0,2.5,0.9,0.1,1.0,71.18068653338362,positive,1,0,0,0
19.0,17.0,2.5,0.9,0.1,1.0,71.37230230928967,positive,1,0,0,0
20.0,17.0,2.5,0.9,0.1,1.0,71.30732338201219,positive,1,0,0,0
15.0,18.0,2.5,0.9,0.1,1.0,72.34426616328457,positive,0,0,0,0
16.0,18.0,2.5,0.9,0.1,1.0,75.61349693251535,positive,0,0,0,0
17.0,18.0,2.5,0.9,0.1,1.0,77.24370934364335,positive,1,0,0,0
18.0,18.0,2.5,0.9,0.1,1.0,77.95656790832821,positive,1,0,0,0
19.0,18.0,2.5,0.9,0.1,1.0,78.38262482913197,positive,1,0,0,0
20.0,18.0,2.5,0.9,0.1,1.0,78.54143476359194,positive,1,0,0,0
15.0,19.0,2.5,0.9,0.1,1.0,76.59660107334525,positive,0,0,0,0
16.0,19.0,2.5,0.9,0.1,1.0,80.05813953488372,positive,0,0,0,0
17.0,19.0,2.5,0.9,0.1,1.0,83.35082246171298,positive,0,0,0,0
18.0,19.0,2.5,0.9,0.1,1.0,84.73225486276725,positive,1,0,0,0
19.0,19.0,2.5,0.9,0.1,1.0,85.39274341406929,positive,1,0,0,0
20.0,19.0,2.5,0.9,0.1,1.0,85.77533269586728,positive,1,0,0,0
15.0,20.0,2.5,0.9,0.1,1.0,80.84891627709307,positive,0,0,0,0
16.0,20.0,2.5,0.9,0.1,1.0,84.50276243093923,positive,0,0,0,0
17.0,20.0,2.5,0.9,0.1,1.0,87.97837218703678,positive,0,0,0,0
18.0,20.0,2.5,0.9,0.1,1.0,91.2884767166535,positive,0,0,0,0
19.0,20.0,2.5,0.9,0.1,1.0,92.40268848533056,positive,1,0,0,0
20.0,20.0,2.5,0.9,0.1,1.0,93.00904901934224,positive,1,0,0,0
15.0,15.0,3.0,0.9,0.1,1.0,61.455978830144986,positive,1,0,0,0
