r1,r2,a11,a12,a21,a22,N1_eq,N2_eq,left_PGR1,left_PGR2,left_flag,nu,nu_sign,coexist,S1,S2,F1_star,CE1,CE2,CE_case,Rank
17.0,18.0,2.0,0.5,0.7,0.5,1.0973355908841364e-09,33.99999999836771,9.11284381288624e-11,-0.3204718952623824,1,26.787878785728175,1,0,1.0,2.5757575757575757,3.227457620298241e-11,-2.0,16.28571428571429,-1,2
18.0,18.0,2.0,0.5,0.7,0.5,0.0013853611691906638,33.99806028887012,0.00011544119881223835,-0.3204562539778619,1,27.02613366554643,1,0,1.0,2.589928057553957,4.074658108989086e-05,0.0,15.785714285714288,-1,2
19.0,18.0,2.0,0.5,0.7,0.5,0.7692307704653732,32.92307692124648,0.06265096505985612,-0.31174909852033084,1,25.767123285215003,1,1,1.0,2.6027397260273974,0.022831050265357762,2.0,15.285714285714288,-1,2
20.0,18.0,2.0,0.5,0.7,0.5,1.5384615390495553,31.846153845233182,0.12260232213727251,-0.3029495445757626,1,24.46405228636391,1,1,1.0,2.6143790849673203,0.04608294932682834,4.0,14.785714285714288,-1,2
15.0,19.0,2.0,0.5,0.7,0.5,2.0153419710491112e-10,35.99999999963724,1.567501684007766e-11,-0.321320431598457,1,27.76271186397161,1,0,1.0,2.5423728813559325,5.5981721418281585e-12,-8.0,18.714285714285715,-1,2
16.0,19.0,2.0,0.5,0.7,0.5,2.7266386182904326e-10,35.99999999954192,2.1302071218087804e-11,-0.3213204315976972,1,28.079999999430022,1,0,1.0,2.56,7.573996161956877e-12,-6.0,18.214285714285715,-1,2
17.0,19.0,2.0,0.5,0.7,0.5,5.38389851773944e-10,35.99999999915204,4.2226666607803054e-11,-0.3213204315948568,1,28.363636362544085,1,0,1.0,2.5757575757575757,1.4955273660515937e-11,-4.0,17.714285714285715,-1,2
18.0,19.0,2.0,0.5,0.7,0.5,1.1839910958173433e-09,35.99999999824491,9.318412708125834e-11,-0.3213204315879574,1,28.618705033634765,1,0,1.0,2.589928057553957,3.28886415510035e-11,-2.0,17.214285714285715,-1,2
19.0,19.0,2.0,0.5,0.7,0.5,0.0014623236674459973,35.9979525306265,0.0001154410777925996,-0.32130480359187796,1,28.846502426124722,1,0,1.0,2.6027397260273974,4.062076212529254e-05,0.0,16.714285714285715,-1,2
20.0,19.0,2.0,0.5,0.7,0.5,0.7692307705400795,34.923076921141764,0.059423420569690855,-0.3130656677315904,1,27.56862744836149,1,1,1.0,2.6143790849673203,0.0215517241749922,2.0,16.214285714285715,-1,2
15.0,20.0,2.0,0.5,0.7,0.5,1.505332451223309e-10,37.99999999971398,1.1092016194425014e-11,-0.3220834991675865,1,29.305084745426054,1,0,1.0,2.5423728813559325,3.961401187443884e-12,-10.0,20.142857142857146,-1,2
16.0,20.0,2.0,0.5,0.7,0.5,1.9796163862761942e-10,37.99999999964895,1.4651835300583116e-11,-0.3220834991671051,1,29.63999999957177,1,0,1.0,2.56,5.209516806010972e-12,-8.0,19.642857142857146,-1,2
17.0,20.0,2.0,0.5,0.7,0.5,3.040209478130836e-10,37.99999999949456,2.2589929926652985e-11,-0.3220834991660291,1,29.939393938756183,1,0,1.0,2.5757575757575757,8.00055125828145e-12,-6.0,19.142857142857146,-1,2
18.0,20.0,2.0,0.5,0.7,0.5,5.344071001317826e-10,37.99999999916381,3.984590435379687e-11,-0.32208349916369183,1,30.208633092435612,1,0,1.0,2.589928057553957,1.4063344740421754e-11,-4.0,18.642857142857146,-1,2
19.0,20.0,2.0,0.5,0.7,0.5,1.2674111797081682e-09,37.999999998127045,9.479217411012542e-11,-0.32208349915625556,1,30.452054792003956,1,0,1.0,2.6027397260273974,3.335292578232539e-11,-2.0,18.142857142857146,-1,2
20.0,20.0,2.0,0.5,0.7,0.5,0.0015392861727536213,37.997844772369284,0.00011544096920523828,-0.3220678831004098,1,30.670220441472363,1,0,1.0,2.6143790849673203,4.050818745857011e-05,0.0,17.642857142857146,-1,2
15.0,15.0,2.5,0.5,0.7,0.5,0.0008336862191586221,27.998832714172988,0.00011115242668369163,-0.31722954297172334,1,28.680877053025874,1,0,1.0,3.048780487804878,2.9774862572896437e-05,0.0,14.4,-1,2
16.0,15.0,2.5,0.5,0.7,0.5,0.5555555565446695,27.222222220738093,0.07197349974934486,-0.30966097915698265,1,27.692307689739334,1,1,1.0,3.0769230769230775,0.020000000035964513,2.0,14.0,-1,2
17.0,15.0,2.5,0.5,0.7,0.5,1.1111111115614345,26.444444443723118,0.1400887932244368,-0.30202318971617403,1,26.62773722504586,1,1,1.0,3.102189781021898,0.04032258066190023,4.0,13.6,-1,2
18.0,15.0,2.5,0.5,0.7,0.5,1.6666666669467483,25.666666666189432,0.204794412678035,-0.29432661516648384,1,25.499999999195353,1,1,1.0,3.125,0.06097560976678426,6.0,13.2,-1,2
19.0,15.0,2.5,0.5,0.7,0.5,2.2222222224572317,24.888888888464304,0.26646623332743413,-0.28657034359569034,1,24.317880793994348,1,1,1.0,3.145695364238411,0.08196721312399564,8.0,12.8,-1,2
20.0,15.0,2.5,0.5,0.7,0.5,2.7777777779495274,24.111111110783078,0.32542240045303705,-0.27875344170493044,1,23.08860759439581,1,1,1.0,3.164556962025317,0.10330578513095476,10.0,12.4,-1,2
15.0,16.0,2.5,0.5,0.7,0.5,9.638103196102898e-10,29.999999998554287,1.1994094606393446e-10,-0.31845373110626785,1,30.73170731460488,1,0,1.0,3.048780487804878,3.21270106541924e-11,-2.0,15.828571428571431,-1,2
16.0,16.0,2.5,0.5,0.7,0.5,0.0008892639286157747,29.9987548976321,0.00011115230816871602,-0.3184424131498904,1,31.151629696538244,1,0,1.0,3.0769230769230775,2.9642482551683414e-05,0.0,15.42857142857143,-1,2
17.0,16.0,2.5,0.5,0.7,0.5,0.5555555566094252,29.222222220648042,0.06759329125710822,-0.3113579081235338,1,30.13138685855154,1,1,1.0,3.102189781021898,0.018656716453627584,2.0,15.02857142857143,-1,2
18.0,16.0,2.5,0.5,0.7,0.5,1.1111111115962657,28.44444444367395,0.13176927768576485,-0.30421137439668433,1,29.041666665332542,1,1,1.0,3.125,0.03759398497918397,4.0,14.62857142857143,-1,2
19.0,16.0,2.5,0.5,0.7,0.5,1.6666666670089207,27.666666666090578,0.19290366616147425,-0.29701339987614483,1,27.8940397341141,1,1,1.0,3.145695364238411,0.0568181818303025,6.0,14.228571428571431,-1,2
20.0,16.0,2.5,0.5,0.7,0.5,2.222222222477655,26.888888888434515,0.2513144283075608,-0.28976323865216624,1,26.69620253087737,1,1,1.0,3.164556962025317,0.0763358778718915,8.0,13.828571428571431,-1,2
15.0,17.0,2.5,0.5,0.7,0.5,4.452058094214862e-10,31.999999999287674,5.1940673984063324e-11,-0.31952267830211234,1,32.78048780369228,1,0,1.0,3.048780487804878,1.3912681544537581e-11,-4.0,17.25714285714286,-1,2
16.0,17.0,2.5,0.5,0.7,0.5,1.0369012844702448e-09,31.999999998451568,1.2151168959917413e-10,-0.3195226782950322,1,33.23076922808447,1,0,1.0,3.0769230769230775,3.240316514021313e-11,-2.0,16.857142857142858,-1,2
17.0,17.0,2.5,0.5,0.7,0.5,0.0009448416437835098,31.998677081078572,0.00011115220387880598,-0.3195113724460321,1,33.63265286480737,1,0,1.0,3.102189781021898,2.952665022309513e-05,0.0,16.457142857142856,-1,2
18.0,17.0,2.5,0.5,0.7,0.5,0.5555555566712277,31.2222222205623,0.06371581451064445,-0.3128528107848725,1,32.583333330384264,1,1,1.0,3.125,0.017482517517925466,2.0,16.057142857142857,-1,2
19.0,17.0,2.5,0.5,0.7,0.5,1.1111111116309158,30.444444443625112,0.12438371974315077,-0.3061381572663491,1,31.470198674060004,1,1,1.0,3.145695364238411,0.035211267622440715,4.0,15.657142857142858,-1,2
20.0,17.0,2.5,0.5,0.7,0.5,1.6666666670216426,29.666666666075567,0.18232155683032092,-0.2993781122105781,1,30.30379746733052,1,1,1.0,3.164556962025317,0.053191489373431995,6.0,15.257142857142858,-1,2
15.0,18.0,2.5,0.5,0.7,0.5,2.5071014851314947e-10,33.999999999573795,2.752909011860538e-11,-0.3204718952719414,1,34.8292682919895,1,0,1.0,3.048780487804878,7.373827897483633e-12,-6.0,18.68571428571429,-1,2
16.0,18.0,2.5,0.5,0.7,0.5,4.926449501208172e-10,33.99999999921834,5.433564709278471e-11,-0.3204718952692098,1,35.307692306369,1,0,1.0,3.0769230769230775,1.4489557356617789e-11,-4.0,18.28571428571429,-1,2
17.0,18.0,2.5,0.5,0.7,0.5,1.10609189048584e-09,33.99999999835468,1.2247403091691922e-10,-0.3204718952622838,1,35.73722627448027,1,0,1.0,3.102189781021898,3.253211442657006e-11,-2.0,17.885714285714286,-1,2
18.0,18.0,2.5,0.5,0.7,0.5,0.0010004193636378763,33.99859926451467,0.00011115211139456349,-0.32046060015360167,1,36.122448772972966,1,0,1.0,3.125,2.942444537405093e-05,0.0,17.485714285714288,-1,2
19.0,18.0,2.5,0.5,0.7,0.5,0.5555555567938161,33.22222222038636,0.0602591916491213,-0.3141797396697954,1,35.046357612595976,1,1,1.0,3.145695364238411,0.016447368458002654,2.0,17.08571428571429,-1,2
20.0,18.0,2.5,0.5,0.7,0.5,1.1111111116651915,32.4444444435769,0.11778303571245807,-0.3078477420400061,1,33.9113924035247,1,1,1.0,3.164556962025317,0.03311258279827861,4.0,16.68571428571429,-1,2
15.0,19.0,2.5,0.5,0.7,0.5,1.8550404735163132e-10,35.99999999966609,1.9237500481494862e-11,-0.32132043159862844,1,36.87804877995572,1,0,1.0,3.048780487804878,5.152890204233224e-12,-8.0,20.114285714285714,-1,2
16.0,19.0,2.5,0.5,0.7,0.5,2.7725153120385963e-10,35.99999999953422,2.8880453584179122e-11,-0.3213204315976479,1,37.38461538384379,1,0,1.0,3.0769230769230775,7.701431422369766e-12,-6.0,19.714285714285715,-1,2
17.0,19.0,2.5,0.5,0.7,0.5,5.388373499825942e-10,35.99999999915133,5.6349147570244895e-11,-0.32132043159485235,1,37.83941605693576,1,0,1.0,3.102189781021898,1.496770416631199e-11,-4.0,19.314285714285717,-1,2
18.0,19.0,2.5,0.5,0.7,0.5,1.1715478256077932e-09,35.999999998263355,1.2293988049805193e-10,-0.32132043158809065,1,38.24999999691005,1,0,1.0,3.125,3.254299515628286e-11,-2.0,18.914285714285715,-1,2
19.0,19.0,2.5,0.5,0.7,0.5,0.0010559970873849193,35.998521447942124,0.00011115202881617492,-0.3213091460718247,1,38.61979737111569,1,0,1.0,3.145695364238411,2.9333596734500608e-05,0.0,18.514285714285716,-1,2
20.0,19.0,2.5,0.5,0.7,0.5,0.5555555568495582,35.22222222030968,0.057158413969905286,-0.31536550118626927,1,37.518987338301784,1,1,1.0,3.164556962025317,0.015527950346995235,2.0,18.114285714285714,-1,2
15.0,20.0,2.5,0.5,0.7,0.5,1.4679159158965264e-10,37.9999999997211,1.4421797089880783e-11,-0.32208349916762424,1,38.92682926785661,1,0,1.0,3.048780487804878,3.862936620793762e-12,-10.0,21.542857142857144,-1,2
16.0,20.0,2.5,0.5,0.7,0.5,2.2437889735547377e-10,37.99999999960211,2.2142732092333972e-11,-0.3220834991668373,1,39.46153846089227,1,0,1.0,3.0769230769230775,5.904707825171007e-12,-8.0,21.142857142857146,-1,2
17.0,20.0,2.5,0.5,0.7,0.5,3.030898511791865e-10,37.99999999949611,3.0027536013221834e-11,-0.3220834991660384,1,39.94160583856785,1,0,1.0,3.102189781021898,7.976048715283897e-12,-6.0,20.742857142857147,-1,2
18.0,20.0,2.5,0.5,0.7,0.5,5.25283160176035e-10,37.99999999917808,5.222089427547871e-11,-0.32208349916378465,1,40.3749999985686,1,0,1.0,3.125,1.3823241057371986e-11,-4.0,20.342857142857145,-1,2
19.0,20.0,2.5,0.5,0.7,0.5,1.233459473562883e-09,37.99999999817722,1.230042734334802e-10,-0.3220834991566002,1,40.76821191725093,1,0,1.0,3.145695364238411,3.245945983110557e-11,-2.0,19.942857142857147,-1,2
20.0,20.0,2.5,0.5,0.7,0.5,0.0011115748143995813,37.99844363136233,0.00011115195463062832,-0.32207222225953736,1,41.12369482069428,1,0,1.0,3.164556962025317,2.9252311201234738e-05,0.0,19.542857142857144,-1,2
15.0,15.0,3.0,0.5,0.7,0.5,0.0006524040887743389,27.99908653636937,0.00010872827294461374,-0.3172320070255856,1,35.2167804320092,1,0,1.0,3.515625000000001,2.330036326987497e-05,0.0,15.333333333333332,-1,2
16.0,15.0,3.0,0.5,0.7,0.5,0.4347826096810196,27.391304346347578,0.07035249115740472,-0.31131367697156387,1,34.444444441296156,1,1,1.0,3.5555555555555554,0.015625000035688553,2.0,15.0,-1,2
17.0,15.0,3.0,0.5,0.7,0.5,0.8695652178650584,26.782608694893298,0.13682508277218686,-0.3053511380188936,1,33.57746478713519,1,1,1.0,3.5915492957746484,0.03144654089796,4.0,14.666666666666668,-1,2
18.0,15.0,3.0,0.5,0.7,0.5,1.3043478264010873,26.17391304294298,0.19986586648936422,-0.29935283383242295,1,32.63087248210699,1,1,1.0,3.6241610738255035,0.04746835444219375,6.0,14.333333333333332,-1,2
19.0,15.0,3.0,0.5,0.7,0.5,1.739130434999589,25.565217390912288,0.25985026477275097,-0.2933183327628819,1,31.61538461457647,1,1,1.0,3.653846153846154,0.06369426752427872,8.0,14.0,-1,2
20.0,15.0,3.0,0.5,0.7,0.5,2.173913043625619,24.95652173884892,0.31709595767744947,-0.2872471952955755,1,30.5398773000386,1,1,1.0,3.680981595092025,0.08012820513403282,10.0,13.666666666666668,-1,2
15.0,16.0,3.0,0.5,0.7,0.5,9.698199951087002e-10,29.999999998545274,1.5086110138895492e-10,-0.31845373110619146,1,37.734374996950386,1,0,1.0,3.515625000000001,3.232733317081253e-11,-2.0,16.761904761904763,-1,2
16.0,16.0,3.0,0.5,0.7,0.5,0.0006958968000054571,29.999025640511075,0.00010872818495188952,-0.3184448742109178,1,38.33119911696414,1,0,1.0,3.5555555555555554,2.3196775314729514e-05,0.0,16.42857142857143,-1,2
17.0,16.0,3.0,0.5,0.7,0.5,0.43478260973219357,29.39130434627779,0.06607422673687369,-0.31290476720401594,1,37.52112675721401,1,1,1.0,3.5915492957746484,0.014577259510221622,2.0,16.0952380952381,-1,2
18.0,16.0,3.0,0.5,0.7,0.5,0.8695652178961041,28.782608694850474,0.1287121062593175,-0.307324840417293,1,36.62416107211127,1,1,1.0,3.6241610738255035,0.029325513213798608,4.0,15.761904761904763,-1,2
19.0,16.0,3.0,0.5,0.7,0.5,1.3043478264125623,28.173913042930177,0.1882889833134489,-0.3017136032517729,1,35.65384615268684,1,1,1.0,3.653846153846154,0.04424778762199904,6.0,15.42857142857143,-1,2
20.0,16.0,3.0,0.5,0.7,0.5,1.7391304350216716,27.565217390879052,0.24512245806379207,-0.2960707023462219,1,34.61963190094993,1,1,1.0,3.680981595092025,0.05934718101743717,8.0,15.095238095238098,-1,2
15.0,17.0,3.0,0.5,0.7,0.5,4.449300672065711e-10,31.999999999288118,6.488587445119265e-11,-0.31952267830211545,1,40.249999998544965,1,0,1.0,3.515625000000001,1.3904064600321338e-11,-4.0,18.19047619047619,-1,2
16.0,17.0,3.0,0.5,0.7,0.5,1.027216777132767e-09,31.999999998466023,1.5047119106270657e-10,-0.31952267829514813,1,40.88888888561625,1,0,1.0,3.5555555555555554,3.2100524285907324e-11,-2.0,17.857142857142858,-1,2
17.0,17.0,3.0,0.5,0.7,0.5,0.0007393895142060911,31.998964744644987,0.00010872810736728411,-0.31951383087237417,1,41.46248919256384,1,0,1.0,3.5915492957746484,2.310613595382603e-05,0.0,17.523809523809526,-1,2
18.0,17.0,3.0,0.5,0.7,0.5,0.43478260984288186,31.39130434611922,0.06228663036666093,-0.3143065710870703,1,40.61744966068473,1,1,1.0,3.6241610738255035,0.013661202222079406,2.0,17.19047619047619,-1,2
19.0,17.0,3.0,0.5,0.7,0.5,0.869565217926451,30.782608694808648,0.12150850213682363,-0.30906311338796444,1,39.6923076904783,1,1,1.0,3.653846153846154,0.027472527489702237,4.0,16.857142857142858,-1,2
20.0,17.0,3.0,0.5,0.7,0.5,1.304347826424459,30.173913042916244,0.1779831552382629,-0.30379201684845647,1,38.69938650186169,1,1,1.0,3.680981595092025,0.04143646409941509,6.0,16.523809523809526,-1,2
15.0,18.0,3.0,0.5,0.7,0.5,2.816829606657455e-10,33.99999999952114,3.866240660954645e-11,-0.3204718952715915,1,42.76562499904339,1,0,1.0,3.515625000000001,8.284792960805268e-12,-6.0,19.61904761904762,-1,2
16.0,18.0,3.0,0.5,0.7,0.5,4.84984019076544e-10,33.99999999923049,6.686340370265498e-11,-0.3204718952692964,1,43.44444444284147,1,0,1.0,3.5555555555555554,1.426423585531184e-11,-4.0,19.28571428571429,-1,2
17.0,18.0,3.0,0.5,0.7,0.5,1.0807495290126164e-09,33.99999999839238,1.4958478899984584e-10,-0.3204718952625698,1,44.0563380246855,1,0,1.0,3.5915492957746484,3.1786750853804815e-11,-2.0,18.952380952380956,-1,2
18.0,18.0,3.0,0.5,0.7,0.5,0.0007828822308333055,33.998903848772514,0.00010872803844286238,-0.32046305624274884,1,44.60827281180469,1,0,1.0,3.6241610738255035,2.3026160123981893e-05,0.0,18.61904761904762,-1,2
19.0,18.0,3.0,0.5,0.7,0.5,0.43478260988730655,33.39130434605932,0.05890984590330106,-0.3155509714470388,1,43.73076922684364,1,1,1.0,3.653846153846154,0.012853470472465387,2.0,18.28571428571429,-1,2
20.0,18.0,3.0,0.5,0.7,0.5,0.869565217955997,32.78260869476801,0.11506932985594576,-0.3106057123472521,1,42.779141102352305,1,1,1.0,3.680981595092025,0.025839793298679328,4.0,17.952380952380956,-1,2
15.0,19.0,3.0,0.5,0.7,0.5,1.8395572855522345e-10,35.99999999966888,2.3846258301318812e-11,-0.3213204315986449,1,45.28124999935215,1,0,1.0,3.515625000000001,5.109881348777096e-12,-8.0,21.047619047619047,-1,2
16.0,19.0,3.0,0.5,0.7,0.5,3.0485074522941016e-10,35.99999999948785,3.969402584402815e-11,-0.321320431597353,1,45.99999999895605,1,0,1.0,3.5555555555555554,8.468076256421266e-12,-6.0,20.714285714285715,-1,2
17.0,19.0,3.0,0.5,0.7,0.5,5.234269036295383e-10,35.99999999917561,6.84221568292287e-11,-0.3213204315950171,1,46.6478873221972,1,0,1.0,3.5915492957746484,1.4539636212053172e-11,-4.0,20.380952380952383,-1,2
18.0,19.0,3.0,0.5,0.7,0.5,1.1935480072589467e-09,35.999999998230734,1.5656098639738047e-10,-0.3213204315878553,1,47.23489932497161,1,0,1.0,3.6241610738255035,3.3154111313278725e-11,-2.0,20.047619047619047,-1,2
19.0,19.0,3.0,0.5,0.7,0.5,0.0008263749494678977,35.99884295289474,0.00010872797680461233,-0.3213116000735736,1,47.76659892073508,1,0,1.0,3.653846153846154,2.29550705575157e-05,0.0,19.714285714285715,-1,2
20.0,19.0,3.0,0.5,0.7,0.5,0.4347826099928167,35.39130434590887,0.05588045855704937,-0.31666307120537773,1,46.85889570121263,1,1,1.0,3.680981595092025,0.01213592236651439,2.0,19.380952380952383,-1,2
15.0,20.0,3.0,0.5,0.7,0.5,1.5377045209970205e-10,37.99999999970784,1.8884005470454213e-11,-0.3220834991675532,1,47.79687499943912,1,0,1.0,3.515625000000001,4.046590844743739e-12,-10.0,22.476190476190478,-1,2
16.0,20.0,3.0,0.5,0.7,0.5,2.1937029354513616e-10,37.99999999961098,2.7060576002213566e-11,-0.32208349916688794,1,48.55555555477816,1,0,1.0,3.5555555555555554,5.772902461739883e-12,-8.0,22.142857142857146,-1,2
17.0,20.0,3.0,0.5,0.7,0.5,3.269221502103206e-10,37.999999999456485,4.048583690519081e-11,-0.3220834991657968,1,49.23943661859043,1,0,1.0,3.5915492957746484,8.603214479268e-12,-6.0,21.809523809523814,-1,2
18.0,20.0,3.0,0.5,0.7,0.5,5.602448356220517e-10,37.999999999123375,6.962075360661402e-11,-0.3220834991634298,1,49.85906040079928,1,0,1.0,3.6241610738255035,1.4743285148071477e-11,-4.0,21.476190476190478,-1,2
19.0,20.0,3.0,0.5,0.7,0.5,1.2394213902977327e-09,37.99999999816841,1.5449819201762693e-10,-0.3220834991565398,1,50.423076919001936,1,0,1.0,3.653846153846154,3.2616352376764394e-11,-2.0,21.142857142857146,-1,2
20.0,20.0,3.0,0.5,0.7,0.5,0.0008698676697811048,37.99878205701251,0.00010872792135296905,-0.3220746743856693,1,50.93585161577539,1,0,1.0,3.680981595092025,2.2891464150914787e-05,0.0,20.809523809523814,-1,2
15.0,20.0,1.5,0.1,0.9,0.5,7.727272727286219,24.090909090820972,1.277304077413891,-0.39326983501370316,1,-21.034816247451584,-1,1,4.166666666666666,1.5957446808510638,0.24285714285813648,102.0,11.777777777777777,1,2
15.0,16.0,2.0,0.1,0.9,0.5,6.043956043963985,19.12087912081272,1.4505887118274226,-0.3907046925244826,1,-12.71865121172959,-1,1,4.0,2.0547945205479454,0.24017467248995647,110.0,9.666666666666668,1,2
15.0,17.0,2.0,0.1,0.9,0.5,5.934065934078504,21.318681318583213,1.392909600241707,-0.4065418821965934,1,-15.3294194388982,-1,1,4.0476190476190474,2.0547945205479454,0.2177419354850156,108.0,10.777777777777779,1,2
16.0,17.0,2.0,0.1,0.9,0.5,6.483516483524261,20.329670329604962,1.469317696933567,-0.3909233434491939,1,-13.729174051682168,-1,1,4.0476190476190474,2.064516129032258,0.24180327868933402,118.0,10.277777777777779,1,2
15.0,18.0,2.0,0.1,0.9,0.5,5.8241758241893065,23.516483516384884,1.338376721221435,-0.42041186182627843,1,-18.01178273769599,-1,1,4.090909090909091,2.0547945205479454,0.1985018726602116,106.0,11.88888888888889,1,2
16.0,18.0,2.0,0.1,0.9,0.5,6.373626373639125,22.527472527372048,1.4141513156258774,-0.40587202571223857,1,-16.367020076582772,-1,1,4.090909090909091,2.064516129032258,0.2205323193927456,116.0,11.38888888888889,1,2
17.0,18.0,2.0,0.1,0.9,0.5,6.923076923084589,21.53846153839682,1.4861396960914999,-0.3911176596995354,1,-14.745011086401474,-1,1,4.090909090909091,2.073170731707317,0.24324324324400018,126.0,10.88888888888889,1,2
15.0,19.0,2.0,0.1,0.9,0.5,5.714285714294615,25.714285714224463,1.2866645201729454,-0.4326608509162595,1,-20.756402620534704,-1,1,4.130434782608696,2.0547945205479454,0.18181818181876788,104.0,13.0,1,2
16.0,19.0,2.0,0.1,0.9,0.5,6.263736263750072,24.72527472517234,1.3618698091158523,-0.41906033904591045,1,-19.070018340585563,-1,1,4.130434782608696,2.064516129032258,0.20212765957549142,114.0,12.5,1,2
17.0,19.0,2.0,0.1,0.9,0.5,6.813186813199806,23.736263736160506,1.4332762065355018,-0.4052722998546643,1,-17.407618892122887,-1,1,4.130434782608696,2.073170731707317,0.22302158273489703,124.0,12.0,1,2
18.0,19.0,2.0,0.1,0.9,0.5,7.362637362644958,22.747252747188373,1.5013339108323251,-0.39129148960743576,1,-15.765460977752149,-1,1,4.130434782608696,2.0809248554913293,0.24452554744596885,134.0,11.5,1,2
15.0,20.0,2.0,0.1,0.9,0.5,5.604395604409437,27.912087911998025,1.2374954963673548,-0.4435581075806363,1,-23.555497014291593,-1,1,4.166666666666666,2.0547945205479454,0.1672131147548905,102.0,14.11111111111111,1,2
16.0,20.0,2.0,0.1,0.9,0.5,6.1538461538551825,26.92307692301372,1.312186388968027,-0.4307829160920651,1,-21.830024813819854,-1,1,4.166666666666666,2.064516129032258,0.18604651162848465,112.0,13.61111111111111,1,2
17.0,20.0,2.0,0.1,0.9,0.5,6.703296703303921,25.93406593401179,1.3830675109513249,-0.4178424048163767,1,-20.129768605314126,-1,1,4.166666666666666,2.073170731707317,0.20538720538772184,122.0,13.11111111111111,1,2
18.0,20.0,2.0,0.1,0.9,0.5,7.252747252760532,24.945054944948666,1.4505887118282066,-0.4047322388918153,1,-18.45079294488791,-1,1,4.166666666666666,2.0809248554913293,0.22525597269730882,132.0,12.61111111111111,1,2
19.0,20.0,2.0,0.1,0.9,0.5,7.802197802205359,23.956043955979695,1.515127232964584,-0.3914479106933406,1,-16.789940828327715,-1,1,4.166666666666666,2.087912087912088,0.24567474048510565,142.0,12.11111111111111,1,2
15.0,15.0,2.5,0.1,0.9,0.5,4.8275862069040105,19.31034482751908,1.4802261809564448,-0.4153775034132936,1,-10.600834124535254,-1,1,3.9473684210526314,2.4834437086092715,0.2000000000008034,112.0,9.955555555555556,1,2
