r1,r2,a11,a12,a21,a22,N1,N2,E1,S1,E2,S2,Rank,CoexistRank,Asy,cor,Rare
19.0,20.0,3.0,0.5,0.7,0.9,2.85,18.89,0.95,1.73,1.05,3.65,2.0,1.0,-1.92,15.42,0.13
20.0,20.0,3.0,0.5,0.7,0.9,3.23,18.59,1.0,1.73,1.0,3.68,2.0,1.0,-1.95,14.97,0.14
15.0,19.0,0.7,0.7,0.7,0.9,0.0,19.99,0.78,1.26,1.26,1.0,2.0,0.0,0.26,-2.66,0.0
15.0,20.0,0.7,0.7,0.7,0.9,0.0,21.11,0.75,1.26,1.33,1.0,2.0,0.0,0.26,-2.82,0.0
16.0,20.0,0.7,0.7,0.7,0.9,1.42,19.99,0.8,1.26,1.25,1.0,2.0,1.0,0.26,-2.48,0.06
15.0,17.0,0.9,0.7,0.7,0.9,4.37,14.37,0.88,1.26,1.13,1.26,2.0,1.0,0.0,-0.01,0.23
15.0,18.0,0.9,0.7,0.7,0.9,2.18,17.18,0.83,1.26,1.2,1.26,2.0,1.0,0.0,-0.02,0.11
16.0,18.0,0.9,0.7,0.7,0.9,5.0,15.0,0.88,1.26,1.12,1.26,2.0,1.0,0.0,-0.01,0.25
15.0,19.0,0.9,0.7,0.7,0.9,0.0,20.0,0.78,1.26,1.26,1.26,2.0,0.0,0.0,-0.04,0.0
16.0,19.0,0.9,0.7,0.7,0.9,2.81,17.81,0.84,1.26,1.18,1.26,2.0,1.0,0.0,-0.02,0.13
15.0,20.0,0.9,0.7,0.7,0.9,0.0,21.11,0.75,1.26,1.33,1.26,2.0,0.0,0.0,-0.06,0.0
16.0,20.0,0.9,0.7,0.7,0.9,0.62,20.62,0.8,1.26,1.25,1.26,2.0,0.0,0.0,-0.04,0.02
17.0,20.0,0.9,0.7,0.7,0.9,3.43,18.43,0.85,1.26,1.17,1.26,2.0,1.0,0.0,-0.02,0.15
15.0,17.0,1.0,0.7,0.7,0.9,3.41,15.12,0.88,1.26,1.13,1.38,2.0,1.0,-0.12,0.72,0.18
15.0,18.0,1.0,0.7,0.7,0.9,1.7,17.56,0.83,1.26,1.2,1.38,2.0,1.0,-0.12,0.97,0.08
16.0,18.0,1.0,0.7,0.7,0.9,3.9,15.85,0.88,1.26,1.12,1.39,2.0,1.0,-0.12,0.75,0.19
15.0,19.0,1.0,0.7,0.7,0.9,0.0,20.0,0.78,1.26,1.26,1.38,2.0,0.0,-0.12,1.22,0.0
16.0,19.0,1.0,0.7,0.7,0.9,2.19,18.29,0.84,1.26,1.18,1.39,2.0,1.0,-0.12,1.0,0.1
17.0,19.0,1.0,0.7,0.7,0.9,4.39,16.58,0.89,1.26,1.11,1.39,2.0,1.0,-0.12,0.77,0.2
15.0,20.0,1.0,0.7,0.7,0.9,0.0,21.11,0.75,1.26,1.33,1.38,2.0,0.0,-0.12,1.28,0.0
16.0,20.0,1.0,0.7,0.7,0.9,0.48,20.73,0.8,1.26,1.25,1.39,2.0,0.0,-0.12,1.25,0.02
17.0,20.0,1.0,0.7,0.7,0.9,2.68,19.02,0.85,1.26,1.17,1.39,2.0,1.0,-0.12,1.02,0.12
18.0,20.0,1.0,0.7,0.7,0.9,4.87,17.31,0.9,1.26,1.11,1.39,2.0,1.0,-0.12,0.79,0.21
15.0,15.0,1.5,0.7,0.7,0.9,3.25,13.02,1.0,1.26,1.0,1.99,2.0,1.0,-0.72,3.56,0.2
15.0,16.0,1.5,0.7,0.7,0.9,2.44,14.76,0.93,1.26,1.06,1.99,2.0,1.0,-0.72,4.48,0.14
16.0,16.0,1.5,0.7,0.7,0.9,3.48,13.95,1.0,1.26,1.0,2.0,2.0,1.0,-0.73,3.85,0.2
15.0,17.0,1.5,0.7,0.7,0.9,1.62,16.51,0.88,1.26,1.13,1.99,2.0,1.0,-0.72,5.4,0.08
16.0,17.0,1.5,0.7,0.7,0.9,2.67,15.69,0.94,1.26,1.06,2.0,2.0,1.0,-0.73,4.78,0.14
17.0,17.0,1.5,0.7,0.7,0.9,3.72,14.88,1.0,1.26,1.0,2.0,2.0,1.0,-0.74,4.14,0.2
15.0,18.0,1.5,0.7,0.7,0.9,0.81,18.25,0.83,1.26,1.2,1.99,2.0,0.0,-0.72,6.32,0.04
16.0,18.0,1.5,0.7,0.7,0.9,1.86,17.44,0.88,1.26,1.12,2.0,2.0,1.0,-0.73,5.72,0.09
17.0,18.0,1.5,0.7,0.7,0.9,2.9,16.62,0.94,1.26,1.05,2.0,2.0,1.0,-0.74,5.09,0.14
18.0,18.0,1.5,0.7,0.7,0.9,3.95,15.81,1.0,1.26,1.0,2.01,2.0,1.0,-0.74,4.44,0.2
15.0,19.0,1.5,0.7,0.7,0.9,0.0,20.0,0.78,1.26,1.26,1.99,2.0,0.0,-0.72,7.24,0.0
16.0,19.0,1.5,0.7,0.7,0.9,1.04,19.18,0.84,1.26,1.18,2.0,2.0,1.0,-0.73,6.65,0.05
17.0,19.0,1.5,0.7,0.7,0.9,2.09,18.37,0.89,1.26,1.11,2.0,2.0,1.0,-0.74,6.03,0.1
18.0,19.0,1.5,0.7,0.7,0.9,3.13,17.55,0.94,1.26,1.05,2.01,2.0,1.0,-0.74,5.39,0.15
19.0,19.0,1.5,0.7,0.7,0.9,4.18,16.74,1.0,1.26,1.0,2.02,2.0,1.0,-0.75,4.73,0.2
20.0,19.0,1.5,0.7,0.7,0.9,5.23,15.93,1.05,1.26,0.95,2.02,2.0,1.0,-0.76,4.06,0.24
15.0,20.0,1.5,0.7,0.7,0.9,0.0,21.11,0.75,1.26,1.33,1.99,2.0,0.0,-0.72,7.63,0.0
16.0,20.0,1.5,0.7,0.7,0.9,0.23,20.93,0.8,1.26,1.25,2.0,2.0,0.0,-0.73,7.57,0.01
17.0,20.0,1.5,0.7,0.7,0.9,1.27,20.11,0.85,1.26,1.17,2.0,2.0,1.0,-0.74,6.97,0.05
18.0,20.0,1.5,0.7,0.7,0.9,2.32,19.3,0.9,1.26,1.11,2.01,2.0,1.0,-0.74,6.34,0.1
19.0,20.0,1.5,0.7,0.7,0.9,3.37,18.48,0.95,1.26,1.05,2.02,2.0,1.0,-0.75,5.69,0.15
20.0,20.0,1.5,0.7,0.7,0.9,4.41,17.67,1.0,1.26,1.0,2.02,2.0,1.0,-0.75,5.03,0.2
15.0,15.0,2.0,0.7,0.7,0.9,2.13,13.89,1.0,1.26,1.0,2.54,2.0,1.0,-1.28,7.52,0.13
16.0,15.0,2.0,0.7,0.7,0.9,2.82,13.35,1.06,1.26,0.93,2.56,2.0,1.0,-1.29,6.83,0.17
17.0,15.0,2.0,0.7,0.7,0.9,3.51,12.82,1.13,1.26,0.88,2.57,2.0,1.0,-1.31,6.11,0.21
15.0,16.0,2.0,0.7,0.7,0.9,1.6,15.41,0.93,1.26,1.06,2.54,2.0,1.0,-1.27,8.83,0.09
16.0,16.0,2.0,0.7,0.7,0.9,2.29,14.88,1.0,1.26,1.0,2.56,2.0,1.0,-1.29,8.16,0.13
17.0,16.0,2.0,0.7,0.7,0.9,2.97,14.35,1.06,1.26,0.94,2.57,2.0,1.0,-1.31,7.46,0.17
18.0,16.0,2.0,0.7,0.7,0.9,3.66,13.81,1.12,1.26,0.88,2.58,2.0,1.0,-1.32,6.73,0.2
19.0,16.0,2.0,0.7,0.7,0.9,4.35,13.28,1.18,1.26,0.84,2.6,2.0,1.0,-1.33,5.98,0.24
15.0,17.0,2.0,0.7,0.7,0.9,1.06,16.94,0.88,1.26,1.13,2.54,2.0,1.0,-1.27,10.14,0.05
16.0,17.0,2.0,0.7,0.7,0.9,1.75,16.41,0.94,1.26,1.06,2.56,2.0,1.0,-1.29,9.49,0.09
17.0,17.0,2.0,0.7,0.7,0.9,2.44,15.87,1.0,1.26,1.0,2.57,2.0,1.0,-1.31,8.8,0.13
18.0,17.0,2.0,0.7,0.7,0.9,3.12,15.34,1.05,1.26,0.94,2.58,2.0,1.0,-1.32,8.09,0.16
19.0,17.0,2.0,0.7,0.7,0.9,3.81,14.8,1.11,1.26,0.89,2.6,2.0,1.0,-1.33,7.35,0.2
20.0,17.0,2.0,0.7,0.7,0.9,4.5,14.27,1.17,1.26,0.85,2.61,2.0,1.0,-1.34,6.59,0.23
15.0,18.0,2.0,0.7,0.7,0.9,0.53,18.47,0.83,1.26,1.2,2.54,2.0,0.0,-1.27,11.45,0.02
16.0,18.0,2.0,0.7,0.7,0.9,1.22,17.93,0.88,1.26,1.12,2.56,2.0,1.0,-1.29,10.81,0.06
17.0,18.0,2.0,0.7,0.7,0.9,1.9,17.4,0.94,1.26,1.05,2.57,2.0,1.0,-1.31,10.15,0.09
18.0,18.0,2.0,0.7,0.7,0.9,2.59,16.87,1.0,1.26,1.0,2.58,2.0,1.0,-1.32,9.45,0.13
19.0,18.0,2.0,0.7,0.7,0.9,3.28,16.33,1.05,1.26,0.94,2.6,2.0,1.0,-1.33,8.72,0.16
20.0,18.0,2.0,0.7,0.7,0.9,3.96,15.8,1.11,1.26,0.9,2.61,2.0,1.0,-1.34,7.97,0.2
15.0,19.0,2.0,0.7,0.7,0.9,0.0,20.0,0.78,1.26,1.26,2.54,2.0,0.0,-1.27,12.75,0.0
16.0,19.0,2.0,0.7,0.7,0.9,0.68,19.46,0.84,1.26,1.18,2.56,2.0,0.0,-1.29,12.14,0.03
17.0,19.0,2.0,0.7,0.7,0.9,1.37,18.93,0.89,1.26,1.11,2.57,2.0,1.0,-1.3,11.49,0.06
18.0,19.0,2.0,0.7,0.7,0.9,2.06,18.39,0.94,1.26,1.05,2.58,2.0,1.0,-1.32,10.8,0.1
19.0,19.0,2.0,0.7,0.7,0.9,2.74,17.86,1.0,1.26,1.0,2.6,2.0,1.0,-1.33,10.09,0.13
20.0,19.0,2.0,0.7,0.7,0.9,3.43,17.32,1.05,1.26,0.95,2.61,2.0,1.0,-1.34,9.36,0.16
15.0,20.0,2.0,0.7,0.7,0.9,0.0,21.11,0.75,1.26,1.33,2.54,2.0,0.0,-1.27,13.45,0.0
16.0,20.0,2.0,0.7,0.7,0.9,0.15,20.99,0.8,1.26,1.25,2.56,2.0,0.0,-1.29,13.46,0.0
17.0,20.0,2.0,0.7,0.7,0.9,0.83,20.45,0.85,1.26,1.17,2.57,2.0,0.0,-1.3,12.83,0.03
18.0,20.0,2.0,0.7,0.7,0.9,1.52,19.92,0.9,1.26,1.11,2.58,2.0,1.0,-1.32,12.16,0.07
19.0,20.0,2.0,0.7,0.7,0.9,2.21,19.38,0.95,1.26,1.05,2.6,2.0,1.0,-1.33,11.46,0.1
20.0,20.0,2.0,0.7,0.7,0.9,2.9,18.85,1.0,1.26,1.0,2.61,2.0,1.0,-1.34,10.74,0.13
15.0,15.0,2.5,0.7,0.7,0.9,1.59,14.31,1.0,1.26,1.0,3.04,2.0,1.0,-1.78,11.37,0.1
16.0,15.0,2.5,0.7,0.7,0.9,2.1,13.92,1.06,1.26,0.93,3.07,2.0,1.0,-1.81,10.72,0.13
17.0,15.0,2.5,0.7,0.7,0.9,2.61,13.52,1.13,1.26,0.88,3.1,2.0,1.0,-1.84,10.03,0.16
18.0,15.0,2.5,0.7,0.7,0.9,3.12,13.12,1.2,1.26,0.83,3.12,2.0,1.0,-1.86,9.31,0.19
19.0,15.0,2.5,0.7,0.7,0.9,3.63,12.72,1.26,1.26,0.78,3.14,2.0,1.0,-1.88,8.56,0.22
15.0,16.0,2.5,0.7,0.7,0.9,1.19,15.73,0.93,1.26,1.06,3.04,2.0,1.0,-1.78,12.98,0.07
16.0,16.0,2.5,0.7,0.7,0.9,1.7,15.34,1.0,1.26,1.0,3.07,2.0,1.0,-1.81,12.36,0.1
17.0,16.0,2.5,0.7,0.7,0.9,2.21,14.94,1.06,1.26,0.94,3.1,2.0,1.0,-1.83,11.7,0.12
18.0,16.0,2.5,0.7,0.7,0.9,2.72,14.54,1.12,1.26,0.88,3.12,2.0,1.0,-1.86,11.0,0.15
19.0,16.0,2.5,0.7,0.7,0.9,3.23,14.14,1.18,1.26,0.84,3.14,2.0,1.0,-1.88,10.26,0.18
20.0,16.0,2.5,0.7,0.7,0.9,3.75,13.74,1.25,1.26,0.8,3.16,2.0,1.0,-1.9,9.5,0.21
15.0,17.0,2.5,0.7,0.7,0.9,0.79,17.15,0.88,1.26,1.13,3.04,2.0,0.0,-1.78,14.59,0.04
16.0,17.0,2.5,0.7,0.7,0.9,1.3,16.76,0.94,1.26,1.06,3.07,2.0,1.0,-1.81,14.0,0.07
17.0,17.0,2.5,0.7,0.7,0.9,1.81,16.36,1.0,1.26,1.0,3.1,2.0,1.0,-1.83,13.36,0.1
18.0,17.0,2.5,0.7,0.7,0.9,2.32,15.96,1.05,1.26,0.94,3.12,2.0,1.0,-1.86,12.68,0.12
19.0,17.0,2.5,0.7,0.7,0.9,2.84,15.56,1.11,1.26,0.89,3.14,2.0,1.0,-1.88,11.97,0.15
20.0,17.0,2.5,0.7,0.7,0.9,3.35,15.17,1.17,1.26,0.85,3.16,2.0,1.0,-1.9,11.22,0.18
15.0,18.0,2.5,0.7,0.7,0.9,0.39,18.57,0.83,1.26,1.2,3.04,2.0,0.0,-1.78,16.21,0.02
16.0,18.0,2.5,0.7,0.7,0.9,0.9,18.18,0.88,1.26,1.12,3.07,2.0,0.0,-1.81,15.64,0.04
17.0,18.0,2.5,0.7,0.7,0.9,1.42,17.78,0.94,1.26,1.05,3.1,2.0,1.0,-1.83,15.02,0.07
18.0,18.0,2.5,0.7,0.7,0.9,1.93,17.38,1.0,1.26,1.0,3.12,2.0,1.0,-1.85,14.36,0.1
19.0,18.0,2.5,0.7,0.7,0.9,2.44,16.98,1.05,1.26,0.94,3.14,2.0,1.0,-1.88,13.67,0.12
20.0,18.0,2.5,0.7,0.7,0.9,2.95,16.59,1.11,1.26,0.9,3.16,2.0,1.0,-1.89,12.94,0.15
15.0,19.0,2.5,0.7,0.7,0.9,0.0,20.0,0.78,1.26,1.26,3.04,2.0,0.0,-1.78,17.82,0.0
16.0,19.0,2.5,0.7,0.7,0.9,0.51,19.6,0.84,1.26,1.18,3.07,2.0,0.0,-1.81,17.27,0.02
17.0,19.0,2.5,0.7,0.7,0.9,1.02,19.2,0.89,1.26,1.11,3.1,2.0,1.0,-1.83,16.68,0.05
18.0,19.0,2.5,0.7,0.7,0.9,1.53,18.8,0.94,1.26,1.05,3.12,2.0,1.0,-1.85,16.04,0.07
19.0,19.0,2.5,0.7,0.7,0.9,2.04,18.4,1.0,1.26,1.0,3.14,2.0,1.0,-1.87,15.37,0.1
20.0,19.0,2.5,0.7,0.7,0.9,2.55,18.01,1.05,1.26,0.95,3.16,2.0,1.0,-1.89,14.66,0.12
15.0,20.0,2.5,0.7,0.7,0.9,0.0,21.11,0.75,1.26,1.33,3.04,2.0,0.0,-1.78,18.8,0.0
16.0,20.0,2.5,0.7,0.7,0.9,0.11,21.02,0.8,1.26,1.25,3.07,2.0,0.0,-1.8,18.91,0.0
17.0,20.0,2.5,0.7,0.7,0.9,0.62,20.62,0.85,1.26,1.17,3.1,2.0,0.0,-1.83,18.34,0.02
18.0,20.0,2.5,0.7,0.7,0.9,1.13,20.22,0.9,1.26,1.11,3.12,2.0,1.0,-1.85,17.72,0.05
19.0,20.0,2.5,0.7,0.7,0.9,1.64,19.82,0.95,1.26,1.05,3.14,2.0,1.0,-1.87,17.07,0.07
20.0,20.0,2.5,0.7,0.7,0.9,2.15,19.43,1.0,1.26,1.0,3.16,2.0,1.0,-1.89,16.38,0.1
15.0,15.0,3.0,0.7,0.7,0.9,1.26,14.57,1.0,1.26,1.0,3.51,2.0,1.0,-2.25,14.99,0.08
16.0,15.0,3.0,0.7,0.7,0.9,1.67,14.25,1.06,1.26,0.93,3.55,2.0,1.0,-2.29,14.42,0.1
17.0,15.0,3.0,0.7,0.7,0.9,2.08,13.93,1.13,1.26,0.88,3.59,2.0,1.0,-2.32,13.81,0.12
18.0,15.0,3.0,0.7,0.7,0.9,2.48,13.61,1.2,1.26,0.83,3.62,2.0,1.0,-2.36,13.14,0.15
19.0,15.0,3.0,0.7,0.7,0.9,2.89,13.3,1.26,1.26,0.78,3.65,2.0,1.0,-2.39,12.44,0.17
20.0,15.0,3.0,0.7,0.7,0.9,3.3,12.98,1.33,1.26,0.75,3.68,2.0,1.0,-2.41,11.71,0.2
15.0,16.0,3.0,0.7,0.7,0.9,0.95,15.92,0.93,1.26,1.06,3.51,2.0,0.0,-2.25,16.86,0.05
16.0,16.0,3.0,0.7,0.7,0.9,1.35,15.61,1.0,1.26,1.0,3.55,2.0,1.0,-2.29,16.33,0.08
17.0,16.0,3.0,0.7,0.7,0.9,1.76,15.29,1.06,1.26,0.94,3.59,2.0,1.0,-2.32,15.75,0.1
18.0,16.0,3.0,0.7,0.7,0.9,2.17,14.97,1.12,1.26,0.88,3.62,2.0,1.0,-2.36,15.11,0.12
19.0,16.0,3.0,0.7,0.7,0.9,2.57,14.66,1.18,1.26,0.84,3.65,2.0,1.0,-2.39,14.44,0.14
20.0,16.0,3.0,0.7,0.7,0.9,2.98,14.34,1.25,1.26,0.8,3.68,2.0,1.0,-2.41,13.73,0.17
15.0,17.0,3.0,0.7,0.7,0.9,0.63,17.28,0.88,1.26,1.13,3.51,2.0,0.0,-2.25,18.74,0.03
16.0,17.0,3.0,0.7,0.7,0.9,1.04,16.96,0.94,1.26,1.06,3.55,2.0,1.0,-2.29,18.24,0.05
17.0,17.0,3.0,0.7,0.7,0.9,1.44,16.65,1.0,1.26,1.0,3.59,2.0,1.0,-2.32,17.69,0.08
18.0,17.0,3.0,0.7,0.7,0.9,1.85,16.33,1.05,1.26,0.94,3.62,2.0,1.0,-2.35,17.08,0.1
19.0,17.0,3.0,0.7,0.7,0.9,2.26,16.01,1.11,1.26,0.89,3.65,2.0,1.0,-2.38,16.43,0.12
20.0,17.0,3.0,0.7,0.7,0.9,2.66,15.7,1.17,1.26,0.85,3.68,2.0,1.0,-2.41,15.74,0.14
15.0,18.0,3.0,0.7,0.7,0.9,0.31,18.64,0.83,1.26,1.2,3.51,2.0,0.0,-2.25,20.61,0.01
16.0,18.0,3.0,0.7,0.7,0.9,0.72,18.32,0.88,1.26,1.12,3.55,2.0,0.0,-2.28,20.15,0.03
17.0,18.0,3.0,0.7,0.7,0.9,1.13,18.0,0.94,1.26,1.05,3.59,2.0,1.0,-2.32,19.62,0.05
18.0,18.0,3.0,0.7,0.7,0.9,1.53,17.69,1.0,1.26,1.0,3.62,2.0,1.0,-2.35,19.04,0.08
19.0,18.0,3.0,0.7,0.7,0.9,1.94,17.37,1.05,1.26,0.94,3.65,2.0,1.0,-2.38,18.42,0.1
20.0,18.0,3.0,0.7,0.7,0.9,2.35,17.05,1.11,1.26,0.9,3.68,2.0,1.0,-2.41,17.75,0.12
15.0,19.0,3.0,0.7,0.7,0.9,0.0,20.0,0.78,1.26,1.26,3.51,2.0,0.0,-2.24,22.48,0.0
16.0,19.0,3.0,0.7,0.7,0.9,0.4,19.68,0.84,1.26,1.18,3.55,2.0,0.0,-2.28,22.06,0.02
17.0,19.0,3.0,0.7,0.7,0.9,0.81,19.36,0.89,1.26,1.11,3.59,2.0,0.0,-2.32,21.56,0.04
18.0,19.0,3.0,0.7,0.7,0.9,1.22,19.04,0.94,1.26,1.05,3.62,2.0,1.0,-2.35,21.01,0.06
19.0,19.0,3.0,0.7,0.7,0.9,1.62,18.73,1.0,1.26,1.0,3.65,2.0,1.0,-2.38,20.41,0.08
20.0,19.0,3.0,0.7,0.7,0.9,2.03,18.41,1.05,1.26,0.95,3.68,2.0,1.0,-2.41,19.77,0.09
15.0,20.0,3.0,0.7,0.7,0.9,0.0,21.11,0.75,1.26,1.33,3.51,2.0,0.0,-2.24,23.72,0.0
16.0,20.0,3.0,0.7,0.7,0.9,0.09,21.04,0.8,1.26,1.25,3.55,2.0,0.0,-2.28,23.96,0.0
17.0,20.0,3.0,0.7,0.7,0.9,0.49,20.72,0.85,1.26,1.17,3.59,2.0,0.0,-2.32,23.5,0.02
18.0,20.0,3.0,0.7,0.7,0.9,0.9,20.4,0.9,1.26,1.11,3.62,2.0,0.0,-2.35,22.97,0.04
19.0,20.0,3.0,0.7,0.7,0.9,1.31,20.09,0.95,1.26,1.05,3.65,2.0,1.0,-2.38,22.4,0.06
20.0,20.0,3.0,0.7,0.7,0.9,1.71,19.77,1.0,1.26,1.0,3.68,2.0,1.0,-2.41,21.78,0.08
15.0,16.0,0.7,0.9,0.7,0.9,1.49,15.33,0.93,1.0,1.06,1.0,2.0,1.0,0.0,0.0,0.08
15.0,17.0,0.7,0.9,0.7,0.9,0.79,16.97,0.88,1.0,1.13,1.0,2.0,0.0,0.0,0.0,0.04
16.0,17.0,0.7,0.9,0.7,0.9,1.71,16.26,0.94,1.0,1.06,1.0,2.0,1.0,0.0,0.0,0.09
15.0,18.0,0.7,0.9,0.7,0.9,0.57,18.25,0.83,1.0,1.2,1.0,2.0,0.0,0.0,0.0,0.03
16.0,18.0,0.7,0.9,0.7,0.9,0.91,17.98,0.88,1.0,1.12,1.0,2.0,0.0,0.0,0.0,0.04
17.0,18.0,0.7,0.9,0.7,0.9,1.94,17.18,0.94,1.0,1.05,1.0,2.0,1.0,0.0,0.0,0.1
15.0,19.0,0.7,0.9,0.7,0.9,0.45,19.44,0.78,1.0,1.26,1.0,2.0,0.0,0.0,0.0,0.02
16.0,19.0,0.7,0.9,0.7,0.9,0.64,19.3,0.84,1.0,1.18,1.0,2.0,0.0,0.0,0.0,0.03
17.0,19.0,0.7,0.9,0.7,0.9,1.02,19.0,0.89,1.0,1.11,1.0,2.0,1.0,0.0,0.0,0.05
18.0,19.0,0.7,0.9,0.7,0.9,2.18,18.1,0.94,1.0,1.05,1.0,2.0,1.0,0.0,0.0,0.1
15.0,20.0,0.7,0.9,0.7,0.9,0.38,20.6,0.75,1.0,1.33,1.0,2.0,0.0,0.0,0.0,0.01
16.0,20.0,0.7,0.9,0.7,0.9,0.51,20.5,0.8,1.0,1.25,1.0,2.0,0.0,0.0,0.0,0.02
17.0,20.0,0.7,0.9,0.7,0.9,0.72,20.33,0.85,1.0,1.17,1.0,2.0,0.0,0.0,0.0,0.03
18.0,20.0,0.7,0.9,0.7,0.9,1.15,20.0,0.9,1.0,1.11,1.0,2.0,1.0,0.0,0.0,0.05
19.0,20.0,0.7,0.9,0.7,0.9,2.44,19.0,0.95,1.0,1.05,1.0,2.0,1.0,0.0,0.0,0.11
15.0,15.0,0.9,0.9,0.7,0.9,0.0,15.55,1.0,1.0,1.0,1.26,2.0,0.0,-0.26,2.03,0.0
15.0,16.0,0.9,0.9,0.7,0.9,0.0,16.66,0.93,1.0,1.06,1.26,2.0,0.0,-0.26,2.18,0.0
16.0,16.0,0.9,0.9,0.7,0.9,0.0,16.66,1.0,1.0,1.0,1.26,2.0,0.0,-0.26,2.19,0.0
15.0,17.0,0.9,0.9,0.7,0.9,0.0,17.77,0.88,1.0,1.13,1.26,2.0,0.0,-0.26,2.32,0.0
16.0,17.0,0.9,0.9,0.7,0.9,0.0,17.77,0.94,1.0,1.06,1.26,2.0,0.0,-0.26,2.33,0.0
17.0,17.0,0.9,0.9,0.7,0.9,0.0,17.77,1.0,1.0,1.0,1.26,2.0,0.0,-0.26,2.35,0.0
15.0,18.0,0.9,0.9,0.7,0.9,0.0,18.88,0.83,1.0,1.2,1.26,2.0,0.0,-0.26,2.47,0.0
16.0,18.0,0.9,0.9,0.7,0.9,0.0,18.88,0.88,1.0,1.12,1.26,2.0,0.0,-0.26,2.48,0.0
17.0,18.0,0.9,0.9,0.7,0.9,0.0,18.88,0.94,1.0,1.05,1.26,2.0,0.0,-0.26,2.49,0.0
18.0,18.0,0.9,0.9,0.7,0.9,0.0,18.88,1.0,1.0,1.0,1.26,2.0,0.0,-0.26,2.5,0.0
19.0,18.0,0.9,0.9,0.7,0.9,4.99,15.0,1.05,1.0,0.94,1.26,2.0,1.0,-0.26,1.33,0.24
15.0,19.0,0.9,0.9,0.7,0.9,0.0,20.0,0.78,1.0,1.26,1.26,2.0,0.0,-0.26,2.61,0.0
16.0,19.0,0.9,0.9,0.7,0.9,0.0,20.0,0.84,1.0,1.18,1.26,2.0,0.0,-0.26,2.63,0.0
17.0,19.0,0.9,0.9,0.7,0.9,0.0,20.0,0.89,1.0,1.11,1.26,2.0,0.0,-0.26,2.64,0.0
18.0,19.0,0.9,0.9,0.7,0.9,0.0,20.0,0.94,1.0,1.05,1.26,2.0,0.0,-0.26,2.65,0.0
19.0,19.0,0.9,0.9,0.7,0.9,0.0,20.0,1.0,1.0,1.0,1.26,2.0,0.0,-0.26,2.66,0.0
20.0,19.0,0.9,0.9,0.7,0.9,4.99,16.11,1.05,1.0,0.95,1.26,2.0,1.0,-0.26,1.48,0.23
15.0,20.0,0.9,0.9,0.7,0.9,0.0,21.11,0.75,1.0,1.33,1.26,2.0,0.0,-0.26,2.76,0.0
16.0,20.0,0.9,0.9,0.7,0.9,0.0,21.11,0.8,1.0,1.25,1.26,2.0,0.0,-0.26,2.77,0.0
17.0,20.0,0.9,0.9,0.7,0.9,0.0,21.11,0.85,1.0,1.17,1.26,2.0,0.0,-0.26,2.79,0.0
18.0,20.0,0.9,0.9,0.7,0.9,0.0,21.11,0.9,1.0,1.11,1.26,2.0,0.0,-0.26,2.8,0.0
19.0,20.0,0.9,0.9,0.7,0.9,0.0,21.11,0.95,1.0,1.05,1.26,2.0,0.0,-0.26,2.81,0.0
20.0,20.0,0.9,0.9,0.7,0.9,0.0,21.11,1.0,1.0,1.0,1.26,2.0,0.0,-0.26,2.82,0.0
15.0,15.0,1.0,0.9,0.7,0.9,0.0,15.55,1.0,1.0,1.0,1.38,2.0,0.0,-0.38,3.02,0.0
16.0,15.0,1.0,0.9,0.7,0.9,3.33,12.96,1.06,1.0,0.93,1.39,2.0,1.0,-0.39,1.88,0.2
15.0,16.0,1.0,0.9,0.7,0.9,0.0,16.66,0.93,1.0,1.06,1.38,2.0,0.0,-0.38,3.24,0.0
16.0,16.0,1.0,0.9,0.7,0.9,0.0,16.66,1.0,1.0,1.0,1.39,2.0,0.0,-0.39,3.26,0.0
17.0,16.0,1.0,0.9,0.7,0.9,3.33,14.07,1.06,1.0,0.94,1.39,2.0,1.0,-0.39,2.11,0.19
15.0,17.0,1.0,0.9,0.7,0.9,0.0,17.77,0.88,1.0,1.13,1.38,2.0,0.0,-0.38,3.45,0.0
16.0,17.0,1.0,0.9,0.7,0.9,0.0,17.77,0.94,1.0,1.06,1.39,2.0,0.0,-0.39,3.47,0.0
17.0,17.0,1.0,0.9,0.7,0.9,0.0,17.77,1.0,1.0,1.0,1.39,2.0,0.0,-0.39,3.49,0.0
18.0,17.0,1.0,0.9,0.7,0.9,3.33,15.18,1.05,1.0,0.94,1.39,2.0,1.0,-0.39,2.34,0.17
15.0,18.0,1.0,0.9,0.7,0.9,0.0,18.88,0.83,1.0,1.2,1.38,2.0,0.0,-0.38,3.67,0.0
16.0,18.0,1.0,0.9,0.7,0.9,0.0,18.88,0.88,1.0,1.12,1.39,2.0,0.0,-0.39,3.69,0.0
17.0,18.0,1.0,0.9,0.7,0.9,0.0,18.88,0.94,1.0,1.05,1.39,2.0,0.0,-0.39,3.71,0.0
18.0,18.0,1.0,0.9,0.7,0.9,0.0,18.88,1.0,1.0,1.0,1.39,2.0,0.0,-0.39,3.73,0.0
19.0,18.0,1.0,0.9,0.7,0.9,3.33,16.29,1.05,1.0,0.94,1.39,2.0,1.0,-0.39,2.57,0.16
15.0,19.0,1.0,0.9,0.7,0.9,0.0,20.0,0.78,1.0,1.26,1.38,2.0,0.0,-0.38,3.88,0.0
16.0,19.0,1.0,0.9,0.7,0.9,0.0,20.0,0.84,1.0,1.18,1.39,2.0,0.0,-0.39,3.91,0.0
