k,r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_N1_win,right_N1_win,curve_cross
0.25,17.0,16.0,2.5,0.1,0.7,0.5,-7.532475566002721,negative,1,1,0,1
0.25,18.0,16.0,2.5,0.1,0.7,0.5,-6.896186440677967,negative,1,1,0,1
0.25,19.0,16.0,2.5,0.1,0.7,0.5,-6.298686721293073,negative,1,1,0,1
0.25,20.0,16.0,2.5,0.1,0.7,0.5,-5.734820853894012,negative,1,1,0,1
0.25,15.0,17.0,2.5,0.1,0.7,0.5,-10.496269611606523,negative,1,1,0,1
0.25,16.0,17.0,2.5,0.1,0.7,0.5,-9.7069597069597,negative,1,1,0,1
0.25,17.0,17.0,2.5,0.1,0.7,0.5,-8.97356592024413,negative,1,1,0,1
0.25,18.0,17.0,2.5,0.1,0.7,0.5,-8.287933817594833,negative,1,1,0,1
0.25,19.0,17.0,2.5,0.1,0.7,0.5,-7.643421045598616,negative,1,1,0,1
0.25,20.0,17.0,2.5,0.1,0.7,0.5,-7.034562376763615,negative,1,1,0,1
0.25,15.0,18.0,2.5,0.1,0.7,0.5,-12.099289714006538,negative,1,1,0,1
0.25,16.0,18.0,2.5,0.1,0.7,0.5,-11.256963375607436,negative,1,1,0,1
0.25,17.0,18.0,2.5,0.1,0.7,0.5,-10.4737215030423,negative,1,1,0,1
0.25,18.0,18.0,2.5,0.1,0.7,0.5,-9.740947611710324,negative,1,1,0,1
0.25,19.0,18.0,2.5,0.1,0.7,0.5,-9.051622975744648,negative,1,1,0,1
0.25,20.0,18.0,2.5,0.1,0.7,0.5,-8.399972694115577,negative,1,1,0,1
0.25,15.0,19.0,2.5,0.1,0.7,0.5,-13.749842730557011,negative,1,1,0,1
0.25,16.0,19.0,2.5,0.1,0.7,0.5,-12.85641403548552,negative,1,1,0,1
0.25,17.0,19.0,2.5,0.1,0.7,0.5,-12.025238154150692,negative,1,1,0,1
0.25,18.0,19.0,2.5,0.1,0.7,0.5,-11.247236551215924,negative,1,1,0,1
0.25,19.0,19.0,2.5,0.1,0.7,0.5,-10.515014128360676,negative,1,1,0,1
0.25,20.0,19.0,2.5,0.1,0.7,0.5,-9.822486311017416,negative,1,1,0,1
0.25,15.0,20.0,2.5,0.1,0.7,0.5,-15.441987046989103,negative,1,1,0,1
0.25,16.0,20.0,2.5,0.1,0.7,0.5,-14.49913081269012,negative,1,1,0,1
0.25,17.0,20.0,2.5,0.1,0.7,0.5,-13.621695740030509,negative,1,1,0,1
0.25,18.0,20.0,2.5,0.1,0.7,0.5,-12.800141242937846,negative,1,1,0,1
0.25,19.0,20.0,2.5,0.1,0.7,0.5,-12.026695850637925,negative,1,1,0,1
0.25,20.0,20.0,2.5,0.1,0.7,0.5,-11.294965315025376,negative,1,1,0,1
0.25,15.0,15.0,3.0,0.1,0.7,0.5,-4.015515734265725,negative,1,1,0,1
0.25,16.0,15.0,3.0,0.1,0.7,0.5,-3.4797366376313743,negative,1,1,0,1
0.25,17.0,15.0,3.0,0.1,0.7,0.5,-3.0107772138906257,negative,1,1,0,1
0.25,18.0,15.0,3.0,0.1,0.7,0.5,-2.5992199252531267,negative,1,1,0,1
0.25,19.0,15.0,3.0,0.1,0.7,0.5,-2.237337561224197,negative,1,1,0,1
0.25,20.0,15.0,3.0,0.1,0.7,0.5,-1.9187302848910808,negative,1,1,0,1
0.25,15.0,16.0,3.0,0.1,0.7,0.5,-5.030048076923068,negative,1,1,0,1
0.25,16.0,16.0,3.0,0.1,0.7,0.5,-4.428904428904431,negative,1,1,0,1
0.25,17.0,16.0,3.0,0.1,0.7,0.5,-3.898847631241992,negative,1,1,0,1
0.25,18.0,16.0,3.0,0.1,0.7,0.5,-3.429858731872154,negative,1,1,0,1
0.25,19.0,16.0,3.0,0.1,0.7,0.5,-3.0137170521785874,negative,1,1,0,1
0.25,20.0,16.0,3.0,0.1,0.7,0.5,-2.643614054656995,negative,1,1,0,1
0.25,15.0,17.0,3.0,0.1,0.7,0.5,-6.101190476190464,negative,1,1,0,1
0.25,16.0,17.0,3.0,0.1,0.7,0.5,-5.436785436785437,negative,1,1,0,1
0.25,17.0,17.0,3.0,0.1,0.7,0.5,-4.847734425199207,negative,1,1,0,1
0.25,18.0,17.0,3.0,0.1,0.7,0.5,-4.323417075094924,negative,1,1,0,1
0.25,19.0,17.0,3.0,0.1,0.7,0.5,-3.85511923973462,negative,1,1,0,1
0.25,20.0,17.0,3.0,0.1,0.7,0.5,-3.435623681022447,negative,1,1,0,1
0.25,15.0,18.0,3.0,0.1,0.7,0.5,-7.221223378893821,negative,1,1,0,1
0.25,16.0,18.0,3.0,0.1,0.7,0.5,-6.495373313555133,negative,1,1,0,1
0.25,17.0,18.0,3.0,0.1,0.7,0.5,-5.849144453497839,negative,1,1,0,1
0.25,18.0,18.0,3.0,0.1,0.7,0.5,-5.271315018111843,negative,1,1,0,1
0.25,19.0,18.0,3.0,0.1,0.7,0.5,-4.752677392537528,negative,1,1,0,1
0.25,20.0,18.0,3.0,0.1,0.7,0.5,-4.285605638087506,negative,1,1,0,1
0.25,15.0,19.0,3.0,0.1,0.7,0.5,-8.383769762845846,negative,1,1,0,1
0.25,16.0,19.0,3.0,0.1,0.7,0.5,-7.59805411979326,negative,1,1,0,1
0.25,17.0,19.0,3.0,0.1,0.7,0.5,-6.896226859484667,negative,1,1,0,1
0.25,18.0,19.0,3.0,0.1,0.7,0.5,-6.266464787036721,negative,1,1,0,1
0.25,19.0,19.0,3.0,0.1,0.7,0.5,-5.69906681946816,negative,1,1,0,1
0.25,20.0,19.0,3.0,0.1,0.7,0.5,-5.185998317500052,negative,1,1,0,1
0.25,15.0,20.0,3.0,0.1,0.7,0.5,-9.58351544289042,negative,1,1,0,1
0.25,16.0,20.0,3.0,0.1,0.7,0.5,-8.739316239316233,negative,1,1,0,1
0.25,17.0,20.0,3.0,0.1,0.7,0.5,-7.983272595948636,negative,1,1,0,1
0.25,18.0,20.0,3.0,0.1,0.7,0.5,-7.302959903631035,negative,1,1,0,1
0.25,19.0,20.0,3.0,0.1,0.7,0.5,-6.688183611260523,negative,1,1,0,1
0.25,20.0,20.0,3.0,0.1,0.7,0.5,-6.130500378966622,negative,1,1,0,1
0.25,15.0,15.0,0.1,0.3,0.7,0.5,-20.21921341070277,negative,0,1,1,0
0.25,16.0,15.0,0.1,0.3,0.7,0.5,-20.22721798474508,negative,0,1,1,0
0.25,17.0,15.0,0.1,0.3,0.7,0.5,-20.234230841649406,negative,0,1,1,0
0.25,18.0,15.0,0.1,0.3,0.7,0.5,-20.24042553191489,negative,0,1,1,0
0.25,19.0,15.0,0.1,0.3,0.7,0.5,-20.245937342938515,negative,0,1,1,0
0.25,20.0,15.0,0.1,0.3,0.7,0.5,-20.250873293108924,negative,0,1,1,0
0.25,15.0,16.0,0.1,0.3,0.7,0.5,-21.72727272727273,negative,0,1,1,0
0.25,16.0,16.0,0.1,0.3,0.7,0.5,-21.735849056603776,negative,0,1,1,0
0.25,17.0,16.0,0.1,0.3,0.7,0.5,-21.74336283185841,negative,0,1,1,0
0.25,18.0,16.0,0.1,0.3,0.7,0.5,-21.75,negative,0,1,1,0
0.25,19.0,16.0,0.1,0.3,0.7,0.5,-21.755905511811022,negative,0,1,1,0
0.25,20.0,16.0,0.1,0.3,0.7,0.5,-21.76119402985075,negative,0,1,1,0
0.25,15.0,17.0,0.1,0.3,0.7,0.5,-23.236134934248145,negative,0,1,1,0
0.25,16.0,17.0,0.1,0.3,0.7,0.5,-23.245283018867923,negative,0,1,1,0
0.25,17.0,17.0,0.1,0.3,0.7,0.5,-23.253297712472868,negative,0,1,1,0
0.25,18.0,17.0,0.1,0.3,0.7,0.5,-23.260377358490565,negative,0,1,1,0
0.25,19.0,17.0,0.1,0.3,0.7,0.5,-23.266676571089,negative,0,1,1,0
0.25,20.0,17.0,0.1,0.3,0.7,0.5,-23.272317656998027,negative,0,1,1,0
0.25,15.0,18.0,0.1,0.3,0.7,0.5,-24.745670995671,negative,0,0,1,1
0.25,16.0,18.0,0.1,0.3,0.7,0.5,-24.755390835579515,negative,0,1,1,0
0.25,17.0,18.0,0.1,0.3,0.7,0.5,-24.763906447534765,negative,0,1,1,0
0.25,18.0,18.0,0.1,0.3,0.7,0.5,-24.77142857142857,negative,0,1,1,0
0.25,19.0,18.0,0.1,0.3,0.7,0.5,-24.7781214848144,negative,0,1,1,0
0.25,20.0,18.0,0.1,0.3,0.7,0.5,-24.78411513859276,negative,0,1,1,0
0.25,15.0,19.0,0.1,0.3,0.7,0.5,-26.255778120184903,negative,0,0,1,1
0.25,16.0,19.0,0.1,0.3,0.7,0.5,-26.26606971538216,negative,0,0,1,1
0.25,17.0,19.0,0.1,0.3,0.7,0.5,-26.27508624568772,negative,0,1,1,0
0.25,18.0,19.0,0.1,0.3,0.7,0.5,-26.28305084745763,negative,0,1,1,0
0.25,19.0,19.0,0.1,0.3,0.7,0.5,-26.290137461630856,negative,0,1,1,0
0.25,20.0,19.0,0.1,0.3,0.7,0.5,-26.296483683278524,negative,0,1,1,0
0.25,15.0,20.0,0.1,0.3,0.7,0.5,-27.7663734115347,negative,0,0,1,1
0.25,16.0,20.0,0.1,0.3,0.7,0.5,-27.77723676202069,negative,0,0,1,1
0.25,17.0,20.0,0.1,0.3,0.7,0.5,-27.786754210676563,negative,0,0,1,1
0.25,18.0,20.0,0.1,0.3,0.7,0.5,-27.79516129032258,negative,0,1,1,0
0.25,19.0,20.0,0.1,0.3,0.7,0.5,-27.80264160528321,negative,0,1,1,0
0.25,20.0,20.0,0.1,0.3,0.7,0.5,-27.80934039480019,negative,0,1,1,0
0.25,15.0,15.0,0.3,0.3,0.7,0.5,-16.102801769538658,negative,0,1,1,0
0.25,16.0,15.0,0.3,0.3,0.7,0.5,-16.11820330969267,negative,0,1,1,0
0.25,17.0,15.0,0.3,0.3,0.7,0.5,-16.13172987974098,negative,0,1,1,0
0.25,18.0,15.0,0.3,0.3,0.7,0.5,-16.143704220439485,negative,0,1,1,0
0.25,19.0,15.0,0.3,0.3,0.7,0.5,-16.154379020286985,negative,0,1,1,0
0.25,20.0,15.0,0.3,0.3,0.7,0.5,-16.1639549436796,negative,0,1,1,0
0.25,15.0,16.0,0.3,0.3,0.7,0.5,-17.316831683168317,negative,0,1,1,0
0.25,16.0,16.0,0.3,0.3,0.7,0.5,-17.333333333333336,negative,0,1,1,0
0.25,17.0,16.0,0.3,0.3,0.7,0.5,-17.347826086956523,negative,0,1,1,0
0.25,18.0,16.0,0.3,0.3,0.7,0.5,-17.36065573770492,negative,0,1,1,0
0.25,19.0,16.0,0.3,0.3,0.7,0.5,-17.372093023255815,negative,0,1,1,0
0.25,20.0,16.0,0.3,0.3,0.7,0.5,-17.38235294117647,negative,0,1,1,0
0.25,15.0,17.0,0.3,0.3,0.7,0.5,-18.53166448720344,negative,0,1,1,0
0.25,16.0,17.0,0.3,0.3,0.7,0.5,-18.549266247379457,negative,0,1,1,0
0.25,17.0,17.0,0.3,0.3,0.7,0.5,-18.56472518457753,negative,0,1,1,0
0.25,18.0,17.0,0.3,0.3,0.7,0.5,-18.578410145375813,negative,0,1,1,0
0.25,19.0,17.0,0.3,0.3,0.7,0.5,-18.5906099166301,negative,0,1,1,0
0.25,20.0,17.0,0.3,0.3,0.7,0.5,-18.601553829078803,negative,0,1,1,0
0.25,15.0,18.0,0.3,0.3,0.7,0.5,-19.747171145686,negative,0,0,1,1
0.25,16.0,18.0,0.3,0.3,0.7,0.5,-19.765873015873016,negative,0,1,1,0
0.25,17.0,18.0,0.3,0.3,0.7,0.5,-19.782298136645963,negative,0,1,1,0
0.25,18.0,18.0,0.3,0.3,0.7,0.5,-19.796838407494143,negative,0,1,1,0
0.25,19.0,18.0,0.3,0.3,0.7,0.5,-19.809800664451828,negative,0,1,1,0
0.25,20.0,18.0,0.3,0.3,0.7,0.5,-19.821428571428573,negative,0,1,1,0
0.25,15.0,19.0,0.3,0.3,0.7,0.5,-20.96324886725961,negative,0,0,1,1
0.25,16.0,19.0,0.3,0.3,0.7,0.5,-20.98305084745763,negative,0,0,1,1
0.25,17.0,19.0,0.3,0.3,0.7,0.5,-21.00044215180545,negative,0,1,1,0
0.25,18.0,19.0,0.3,0.3,0.7,0.5,-21.01583773270353,negative,0,1,1,0
0.25,19.0,19.0,0.3,0.3,0.7,0.5,-21.029562475364607,negative,0,1,1,0
0.25,20.0,19.0,0.3,0.3,0.7,0.5,-21.041874376869394,negative,0,1,1,0
0.25,15.0,20.0,0.3,0.3,0.7,0.5,-22.17981475566912,negative,0,0,0,0
0.25,16.0,20.0,0.3,0.3,0.7,0.5,-22.200716845878137,negative,0,0,1,1
0.25,17.0,20.0,0.3,0.3,0.7,0.5,-22.21907433380084,negative,0,0,1,1
0.25,18.0,20.0,0.3,0.3,0.7,0.5,-22.23532522474881,negative,0,1,1,0
0.25,19.0,20.0,0.3,0.3,0.7,0.5,-22.249812453113275,negative,0,1,1,0
0.25,20.0,20.0,0.3,0.3,0.7,0.5,-22.26280834914611,negative,0,1,1,0
0.25,15.0,19.0,0.9,0.3,0.7,0.5,-3.4848724853476942,negative,1,0,0,0
0.25,15.0,20.0,0.9,0.3,0.7,0.5,-4.390262285197463,negative,1,0,0,0
0.25,16.0,20.0,0.9,0.3,0.7,0.5,-3.497453310696093,negative,1,0,0,0
0.25,15.0,18.0,1.0,0.3,0.7,0.5,-1.99438970990695,negative,1,0,0,0
0.25,15.0,19.0,1.0,0.3,0.7,0.5,-2.518020650691603,negative,1,0,0,0
0.25,16.0,19.0,1.0,0.3,0.7,0.5,-2.037709958580033,negative,1,0,0,0
0.25,15.0,20.0,1.0,0.3,0.7,0.5,-3.051229761463351,negative,1,0,0,0
0.25,16.0,20.0,1.0,0.3,0.7,0.5,-2.559849107704212,negative,1,0,0,0
0.25,17.0,20.0,1.0,0.3,0.7,0.5,-2.0810919236309915,negative,1,0,0,0
0.25,15.0,15.0,1.5,0.3,0.7,0.5,3.0753781459863205,positive,1,1,0,1
0.25,16.0,15.0,1.5,0.3,0.7,0.5,2.6950354609929112,positive,1,1,0,1
0.25,15.0,16.0,1.5,0.3,0.7,0.5,3.694198623402166,positive,1,1,0,1
0.25,16.0,16.0,1.5,0.3,0.7,0.5,3.333333333333336,positive,1,1,0,1
0.25,17.0,16.0,1.5,0.3,0.7,0.5,2.9457567804024527,positive,1,1,0,1
0.25,15.0,17.0,1.5,0.3,0.7,0.5,4.304187306357955,positive,1,1,0,1
0.25,16.0,17.0,1.5,0.3,0.7,0.5,3.9622641509434,positive,1,1,0,1
0.25,17.0,17.0,1.5,0.3,0.7,0.5,3.5920038297099697,positive,1,1,0,1
0.25,18.0,17.0,1.5,0.3,0.7,0.5,3.197847241778527,positive,1,1,0,1
0.25,15.0,18.0,1.5,0.3,0.7,0.5,4.906763590391912,positive,1,0,0,0
0.25,16.0,18.0,1.5,0.3,0.7,0.5,4.5833333333333375,positive,1,1,0,1
0.25,17.0,18.0,1.5,0.3,0.7,0.5,4.229940007499068,positive,1,1,0,1
0.25,18.0,18.0,1.5,0.3,0.7,0.5,3.851279317697226,positive,1,1,0,1
0.25,19.0,18.0,1.5,0.3,0.7,0.5,3.4511144883485327,positive,1,1,0,1
0.25,15.0,19.0,1.5,0.3,0.7,0.5,5.503058180424314,positive,1,0,0,0
0.25,16.0,19.0,1.5,0.3,0.7,0.5,5.197740112994354,positive,1,0,0,0
0.25,17.0,19.0,1.5,0.3,0.7,0.5,4.860833073831877,positive,1,1,0,1
0.25,18.0,19.0,1.5,0.3,0.7,0.5,4.49728757343227,positive,1,1,0,1
0.25,19.0,19.0,1.5,0.3,0.7,0.5,4.111071042192572,positive,1,1,0,1
0.25,20.0,19.0,1.5,0.3,0.7,0.5,3.705400315569808,positive,1,1,0,1
0.25,15.0,20.0,1.5,0.3,0.7,0.5,6.093982935261844,positive,1,0,0,0
0.25,16.0,20.0,1.5,0.3,0.7,0.5,5.806451612903235,positive,1,0,0,0
0.25,17.0,20.0,1.5,0.3,0.7,0.5,5.485705415855285,positive,1,0,0,0
0.25,18.0,20.0,1.5,0.3,0.7,0.5,5.136949660300647,positive,1,1,0,1
0.25,19.0,20.0,1.5,0.3,0.7,0.5,4.764355982612679,positive,1,1,0,1
0.25,20.0,20.0,1.5,0.3,0.7,0.5,4.371306790661634,positive,1,1,0,1
0.25,15.0,15.0,2.0,0.3,0.7,0.5,9.226629296060114,positive,1,1,0,1
0.25,16.0,15.0,2.0,0.3,0.7,0.5,8.666092108806895,positive,1,1,0,1
0.25,17.0,15.0,2.0,0.3,0.7,0.5,8.063397236572566,positive,1,1,0,1
0.25,18.0,15.0,2.0,0.3,0.7,0.5,7.424913826008952,positive,1,1,0,1
0.25,19.0,15.0,2.0,0.3,0.7,0.5,6.755789543588062,positive,1,1,0,1
0.25,15.0,16.0,2.0,0.3,0.7,0.5,10.55696202531646,positive,1,1,0,1
0.25,16.0,16.0,2.0,0.3,0.7,0.5,10.025316455696204,positive,1,1,0,1
0.25,17.0,16.0,2.0,0.3,0.7,0.5,9.448791714614496,positive,1,1,0,1
0.25,18.0,16.0,2.0,0.3,0.7,0.5,8.834168108551136,positive,1,1,0,1
0.25,19.0,16.0,2.0,0.3,0.7,0.5,8.186925611236344,positive,1,1,0,1
0.25,20.0,16.0,2.0,0.3,0.7,0.5,7.511541325390917,positive,1,1,0,1
0.25,15.0,17.0,2.0,0.3,0.7,0.5,11.881003752535092,positive,1,1,0,1
0.25,16.0,17.0,2.0,0.3,0.7,0.5,11.377883926438978,positive,1,1,0,1
0.25,17.0,17.0,2.0,0.3,0.7,0.5,10.82716344240108,positive,1,1,0,1
0.25,18.0,17.0,2.0,0.3,0.7,0.5,10.236033766729156,positive,1,1,0,1
0.25,19.0,17.0,2.0,0.3,0.7,0.5,9.610307180411644,positive,1,1,0,1
0.25,20.0,17.0,2.0,0.3,0.7,0.5,8.954732279027366,positive,1,1,0,1
0.25,15.0,18.0,2.0,0.3,0.7,0.5,13.199765531614926,positive,1,0,0,0
0.25,16.0,18.0,2.0,0.3,0.7,0.5,12.724864376130196,positive,1,1,0,1
0.25,17.0,18.0,2.0,0.3,0.7,0.5,12.199641076223353,positive,1,1,0,1
0.25,18.0,18.0,2.0,0.3,0.7,0.5,11.631698258030108,positive,1,1,0,1
0.25,19.0,18.0,2.0,0.3,0.7,0.5,11.02718050979712,positive,1,1,0,1
0.25,20.0,18.0,2.0,0.3,0.7,0.5,10.391107919961232,positive,1,1,0,1
0.25,15.0,19.0,2.0,0.3,0.7,0.5,14.514052778373742,positive,1,0,0,0
0.25,16.0,19.0,2.0,0.3,0.7,0.5,14.067110062218406,positive,1,0,0,0
0.25,17.0,19.0,2.0,0.3,0.7,0.5,13.567123715160614,positive,1,1,0,1
0.25,18.0,19.0,2.0,0.3,0.7,0.5,13.022107523164047,positive,1,1,0,1
0.25,19.0,19.0,2.0,0.3,0.7,0.5,12.438538381733592,positive,1,1,0,1
0.25,20.0,19.0,2.0,0.3,0.7,0.5,11.8217078721641,positive,1,1,0,1
0.25,15.0,20.0,2.0,0.3,0.7,0.5,15.824515021696865,positive,1,0,0,0
0.25,16.0,20.0,2.0,0.3,0.7,0.5,15.405308289097594,positive,1,0,0,0
0.25,17.0,20.0,2.0,0.3,0.7,0.5,14.930336439115532,positive,1,0,0,0
0.25,18.0,20.0,2.0,0.3,0.7,0.5,14.40802441754233,positive,1,1,0,1
0.25,19.0,20.0,2.0,0.3,0.7,0.5,13.845181427141076,positive,1,1,0,1
0.25,20.0,20.0,2.0,0.3,0.7,0.5,13.247370542064658,positive,1,1,0,1
0.25,15.0,15.0,2.5,0.3,0.7,0.5,15.648077921041075,positive,1,1,0,1
0.25,16.0,15.0,2.5,0.3,0.7,0.5,15.096625959964754,positive,1,1,0,1
0.25,17.0,15.0,2.5,0.3,0.7,0.5,14.485049040104172,positive,1,1,0,1
0.25,18.0,15.0,2.5,0.3,0.7,0.5,13.822115384615383,positive,1,1,0,1
0.25,19.0,15.0,2.5,0.3,0.7,0.5,13.114967320969862,positive,1,1,0,1
0.25,20.0,15.0,2.5,0.3,0.7,0.5,12.369481447720071,positive,1,1,0,1
0.25,15.0,16.0,2.5,0.3,0.7,0.5,17.55253283302064,positive,1,1,0,1
0.25,16.0,16.0,2.5,0.3,0.7,0.5,17.0414201183432,positive,1,1,0,1
0.25,17.0,16.0,2.5,0.3,0.7,0.5,16.46631106120157,positive,1,1,0,1
0.25,18.0,16.0,2.5,0.3,0.7,0.5,15.836538461538458,positive,1,1,0,1
0.25,19.0,16.0,2.5,0.3,0.7,0.5,15.159704533876722,positive,1,1,0,1
0.25,20.0,16.0,2.5,0.3,0.7,0.5,14.442064264849076,positive,1,1,0,1
0.25,15.0,17.0,2.5,0.3,0.7,0.5,19.45201600056639,positive,1,1,0,1
0.25,16.0,17.0,2.5,0.3,0.7,0.5,18.980964608685948,positive,1,1,0,1
0.25,17.0,17.0,2.5,0.3,0.7,0.5,18.442045490661386,positive,1,1,0,1
0.25,18.0,17.0,2.5,0.3,0.7,0.5,17.845156023222057,positive,1,1,0,1
0.25,19.0,17.0,2.5,0.3,0.7,0.5,17.198358307942215,positive,1,1,0,1
0.25,20.0,17.0,2.5,0.3,0.7,0.5,16.508285719534825,positive,1,1,0,1
0.25,15.0,18.0,2.5,0.3,0.7,0.5,21.34732645403377,positive,1,0,0,0
0.25,16.0,18.0,2.5,0.3,0.7,0.5,20.916103127641595,positive,1,1,0,1
0.25,17.0,18.0,2.5,0.3,0.7,0.5,20.41314069142536,positive,1,1,0,1
0.25,18.0,18.0,2.5,0.3,0.7,0.5,19.84890109890109,positive,1,1,0,1
0.25,19.0,18.0,2.5,0.3,0.7,0.5,19.231906338694422,positive,1,1,0,1
0.25,20.0,18.0,2.5,0.3,0.7,0.5,18.569168173598555,positive,1,1,0,1
0.25,15.0,19.0,2.5,0.3,0.7,0.5,23.239100709129644,positive,1,0,0,0
0.25,16.0,19.0,2.5,0.3,0.7,0.5,22.84750777254037,positive,1,0,0,0
0.25,17.0,19.0,2.5,0.3,0.7,0.5,22.380304342447104,positive,1,1,0,1
0.25,18.0,19.0,2.5,0.3,0.7,0.5,21.848516949152536,positive,1,1,0,1
0.25,19.0,19.0,2.5,0.3,0.7,0.5,21.261127468333665,positive,1,1,0,1
0.25,20.0,19.0,2.5,0.3,0.7,0.5,20.62552605086396,positive,1,1,0,1
0.25,15.0,20.0,2.5,0.3,0.7,0.5,25.127852084972467,positive,1,0,0,0
0.25,16.0,20.0,2.5,0.3,0.7,0.5,24.775720557358284,positive,1,0,0,0
0.25,17.0,20.0,2.5,0.3,0.7,0.5,24.34410715256018,positive,1,0,0,0
0.25,18.0,20.0,2.5,0.3,0.7,0.5,23.84460297766749,positive,1,1,0,1
0.25,19.0,20.0,2.5,0.3,0.7,0.5,23.28664979540861,positive,1,1,0,1
0.25,20.0,20.0,2.5,0.3,0.7,0.5,22.67801614473726,positive,1,1,0,1
0.25,15.0,15.0,3.0,0.3,0.7,0.5,21.877705962394867,positive,1,1,0,1
0.25,16.0,15.0,3.0,0.3,0.7,0.5,21.42118863049096,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.3,0.7,0.5,20.88632736547937,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.3,0.7,0.5,20.284163929744395,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.3,0.7,0.5,19.62375823088342,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.3,0.7,0.5,18.912613873348253,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.3,0.7,0.5,24.27943313953489,positive,1,1,0,1
0.25,16.0,16.0,3.0,0.3,0.7,0.5,23.87596899224806,positive,1,1,0,1
0.25,17.0,16.0,3.0,0.3,0.7,0.5,23.38912545037669,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.3,0.7,0.5,22.830653972217885,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.3,0.7,0.5,22.210196779964225,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.3,0.7,0.5,21.53573976316165,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.3,0.7,0.5,26.67699648968848,positive,1,1,0,1
0.25,16.0,17.0,3.0,0.3,0.7,0.5,26.32636146457998,positive,1,1,0,1
0.25,17.0,17.0,3.0,0.3,0.7,0.5,25.88731158341008,positive,1,1,0,1
0.25,18.0,17.0,3.0,0.3,0.7,0.5,25.372308000388728,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.3,0.7,0.5,24.791575252303648,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.3,0.7,0.5,24.15358151379494,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.3,0.7,0.5,29.071065199335564,positive,1,0,0,0
0.25,16.0,18.0,3.0,0.3,0.7,0.5,28.77307124400147,positive,1,1,0,1
0.25,17.0,18.0,3.0,0.3,0.7,0.5,28.38162697112911,positive,1,1,0,1
0.25,18.0,18.0,3.0,0.3,0.7,0.5,27.909903230841262,positive,1,1,0,1
0.25,19.0,18.0,3.0,0.3,0.7,0.5,27.36870687452084,positive,1,1,0,1
0.25,20.0,18.0,3.0,0.3,0.7,0.5,26.766988361902047,positive,1,1,0,1
0.25,15.0,19.0,3.0,0.3,0.7,0.5,31.46217234923139,positive,1,0,0,0
0.25,16.0,19.0,3.0,0.3,0.7,0.5,31.21666009722769,positive,1,0,0,0
0.25,17.0,19.0,3.0,0.3,0.7,0.5,30.87266206620885,positive,1,1,0,1
0.25,18.0,19.0,3.0,0.3,0.7,0.5,30.444058802210503,positive,1,1,0,1
0.25,19.0,19.0,3.0,0.3,0.7,0.5,29.94223947121069,positive,1,1,0,1
0.25,20.0,19.0,3.0,0.3,0.7,0.5,29.376636818037827,positive,1,1,0,1
0.25,15.0,20.0,3.0,0.3,0.7,0.5,33.85074784321082,positive,1,0,0,0
0.25,16.0,20.0,3.0,0.3,0.7,0.5,33.65758106193215,positive,1,0,0,0
0.25,17.0,20.0,3.0,0.3,0.7,0.5,33.36089304016146,positive,1,0,0,0
0.25,18.0,20.0,3.0,0.3,0.7,0.5,32.97527401984725,positive,1,1,0,1
0.25,19.0,20.0,3.0,0.3,0.7,0.5,32.51269548156272,positive,1,1,0,1
0.25,20.0,20.0,3.0,0.3,0.7,0.5,31.98307245523038,positive,1,1,0,1
0.25,15.0,15.0,0.1,0.5,0.7,0.5,-11.87878787878788,negative,0,1,1,0
0.25,16.0,15.0,0.1,0.5,0.7,0.5,-11.88679245283019,negative,0,1,1,0
0.25,17.0,15.0,0.1,0.5,0.7,0.5,-11.893805309734514,negative,0,1,1,0
0.25,18.0,15.0,0.1,0.5,0.7,0.5,-11.9,negative,0,1,1,0
0.25,19.0,15.0,0.1,0.5,0.7,0.5,-11.905511811023622,negative,0,1,1,0
0.25,20.0,15.0,0.1,0.5,0.7,0.5,-11.91044776119403,negative,0,1,1,0
0.25,15.0,16.0,0.1,0.5,0.7,0.5,-11.03030303030303,negative,1,0,1,1
0.25,16.0,16.0,0.1,0.5,0.7,0.5,-12.735849056603774,negative,0,1,1,0
0.25,17.0,16.0,0.1,0.5,0.7,0.5,-12.743362831858407,negative,0,1,1,0
0.25,18.0,16.0,0.1,0.5,0.7,0.5,-12.75,negative,0,1,1,0
0.25,19.0,16.0,0.1,0.5,0.7,0.5,-12.755905511811024,negative,0,1,1,0
0.25,20.0,16.0,0.1,0.5,0.7,0.5,-12.761194029850746,negative,0,1,1,0
0.25,15.0,17.0,0.1,0.5,0.7,0.5,-10.181818181818182,negative,1,0,1,1
0.25,16.0,17.0,0.1,0.5,0.7,0.5,-11.88679245283019,negative,1,0,1,1
0.25,17.0,17.0,0.1,0.5,0.7,0.5,-13.5929203539823,negative,0,1,1,0
